"env_name" "count" "pexp"
"1" "Xot" 18158244 0.380110558394961
"2" "Oc" 9210611 0.192807767665682
"3" "Nam" 6265728 0.13116187715238
"4" "Oow" 5066210 0.106052100194608
"5" "Car" 4657496 0.0974963991717645
"6" "Hetatm" 1368392 0.028644853942
"7" "Oox" 1173957 0.0245747028623293
"8" "Oh" 1018913 0.0213291323426365
"9" "Nbas" 814529 0.0170507166342125
"10" "Meta" 19444 0.000407025574578226
"11" "Empty" 17430 0.00036486606484769
