"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Car" 37461 0.0446707735016134 0.0436033787393067 1.02447963422028
"2" "Empty" 5096 0.00607678016508427 0.00505185640630078 1.20288061978666
"3" "Hetatm" 8583 0.0102348909256119 0.0251885068068768 0.406331784733569
"4" "Meta" 853 0.00101716905039578 0.00105199908714404 0.966891571319877
"5" "Nam" 149279 0.178009353662405 0.193862676470727 0.918223955756043
"6" "Nbas" 17267 0.0205902203906025 0.0178323422220121 1.15465596915172
"7" "Oc" 175268 0.209000217027863 0.212872324048626 0.981810190507064
"8" "Oh" 24907 0.0297006207950852 0.0233165115354406 1.27380207583544
"9" "Oow" 166977 0.199113524651742 0.17615865490147 1.13030793044549
"10" "Oox" 24781 0.0295503707360583 0.023516528474604 1.25657878321498
"11" "Xot" 228130 0.272036079093539 0.277545221307492 0.980150469937836
