"env_name" "count" "pexp"
"1" "Xot" 25240978 0.528375003773213
"2" "Nam" 6007661 0.125759703270736
"3" "Car" 4561391 0.095484611841748
"4" "Oc" 4252492 0.089018360403688
"5" "Oow" 2766740 0.0579167834914915
"6" "Empty" 1398484 0.0292747764677256
"7" "Hetatm" 1285405 0.0269076686222343
"8" "Oox" 912004 0.0190911824787924
"9" "Oh" 734534 0.0153761635155957
"10" "Nbas" 593024 0.0124139032266343
"11" "Meta" 18241 0.000381842908140373
