"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Car" 77320 0.0922010679678799 0.0785016351149278 1.1745114332064
"2" "Empty" 83 9.89742452319455e-05 0.000186138212772556 0.531724484498425
"3" "Hetatm" 12583 0.0150047340693201 0.0284054825448954 0.528233732541064
"4" "Meta" 304 0.000362508078921825 0.000527349736410958 0.687414923896588
"5" "Nam" 117929 0.140625708023592 0.13511697924224 1.04077007058806
"6" "Nbas" 23387 0.027888080400476 0.0191412756797781 1.45696038587117
"7" "Oc" 125744 0.149944789065612 0.242893411758116 0.617327526425185
"8" "Oh" 27897 0.033266078545007 0.0262686610780266 1.26637891616157
"9" "Oow" 150479 0.179440306605517 0.138459470581224 1.29597712494685
"10" "Oox" 31621 0.0377068025117994 0.0284183564766155 1.32684670004851
"11" "Xot" 271255 0.323460950486643 0.302081239574994 1.07077470597555
