"env_name" "count" "pexp"
"1" "Xot" 12970297 0.27151011051611
"2" "Oc" 10096807 0.211358705543121
"3" "Nam" 9237558 0.193371855207246
"4" "Oow" 8755088 0.183272203439772
"5" "Car" 2008338 0.0420409858258221
"6" "Hetatm" 1188623 0.0248817095007146
"7" "Oox" 1118801 0.0234201100526483
"8" "Oh" 1110345 0.0232430987248025
"9" "Nbas" 836488 0.0175103892628981
"10" "Empty" 395521 0.00827952902091928
"11" "Meta" 53088 0.00111130290594573
