"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Car" 727811 0.146585041099786 0.0974963991717645 1.50349184528897
"2" "Empty" 1181 0.000237859737677567 0.00036486606484769 0.651909729606832
"3" "Hetatm" 86816 0.0174852082863807 0.028644853942 0.610413595467608
"4" "Meta" 2942 0.000592534587847079 0.000407025574578226 1.45576746242809
"5" "Nam" 361832 0.0728749065227343 0.13116187715238 0.555610426633879
"6" "Nbas" 122835 0.0247396281774969 0.0170507166342125 1.45094360009811
"7" "Oc" 613965 0.123655845760548 0.192807767665682 0.64134265573242
"8" "Oh" 115667 0.0232959545113896 0.0213291323426365 1.09221294786668
"9" "Oow" 512815 0.103283692952685 0.106052100194608 0.973895781065696
"10" "Oox" 146107 0.0294267338635531 0.0245747028623293 1.19744006787816
"11" "Xot" 2273140 0.457822594499901 0.380110558394961 1.20444587604481
