"env_name" "count" "pexp"
"1" "Oc" 12843092 0.26884729997228
"2" "Xot" 12064302 0.252544715770173
"3" "Oow" 7900899 0.165391275208781
"4" "Nam" 7760363 0.162449403878348
"5" "Car" 2230677 0.0466952575408061
"6" "Oox" 1368693 0.028651154841915
"7" "Oh" 1320937 0.0276514678773214
"8" "Hetatm" 1269851 0.0265820732824385
"9" "Nbas" 958155 0.0200572716215799
"10" "Meta" 31763 0.000664901940204083
"11" "Empty" 22222 0.000465178066152918
