"env_name" "count" "pexp"
"1" "Xot" 12859197 0.269184429517568
"2" "Nam" 9424482 0.197284776854153
"3" "Oc" 9228357 0.19317924862878
"4" "Oow" 9100369 0.190500047371882
"5" "Car" 2015056 0.0421816152132947
"6" "Hetatm" 1171887 0.0245313710921494
"7" "Oox" 1102227 0.0230731628260972
"8" "Oh" 1090066 0.0228185939095962
"9" "Empty" 891582 0.0186636842127959
"10" "Nbas" 832091 0.017418345884405
"11" "Meta" 55640 0.00116472448927857
