"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Car" 174775 0.126833562290501 0.0974963991717645 1.30090509360301
"2" "Empty" 345 0.000250365206638379 0.00036486606484769 0.68618386514759
"3" "Hetatm" 16352 0.011866585098408 0.028644853942 0.414265861590199
"4" "Meta" 1510 0.00109580133919986 0.000407025574578226 2.6922174124694
"5" "Nam" 112266 0.0814710153288819 0.13116187715238 0.621148592088472
"6" "Nbas" 84029 0.0609795302858445 0.0170507166342125 3.57636172097824
"7" "Oc" 130825 0.0949392120535245 0.192807767665682 0.492403460726457
"8" "Oh" 41195 0.0298950570651247 0.0213291323426365 1.40160680635682
"9" "Oow" 194369 0.141052854635058 0.106052100194608 1.33003358138333
"10" "Oox" 31426 0.0228057303878774 0.0245747028623293 0.928016526410841
"11" "Xot" 590895 0.428810286308942 0.380110558394961 1.1281199031135
