"env_name" "count" "pexp"
"1" "Xot" 24695285 0.516951890891691
"2" "Nam" 6313236 0.132156372677841
"3" "Oc" 4937205 0.103351609850622
"4" "Car" 4778348 0.100026220954264
"5" "Oow" 3204415 0.0670787315656288
"6" "Hetatm" 1348301 0.0282242845725878
"7" "Oox" 951940 0.0199271716449288
"8" "Oh" 752849 0.0157595554821869
"9" "Nbas" 637260 0.0133399052486999
"10" "Empty" 132139 0.00276609506270275
"11" "Meta" 19976 0.000418162048846669
