"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Car" 1232043 0.0528424560590854 0.0482325724539644 1.0955761505261
"2" "Empty" 16813 0.000721111368451753 0.00136861407456925 0.526891679583751
"3" "Hetatm" 219712 0.00942347118213713 0.0259859579107422 0.362637052461384
"4" "Meta" 15548 0.000666855383137326 0.000809738905360776 0.823543711093159
"5" "Nam" 3988269 0.171057284026866 0.180982067052712 0.945161511372533
"6" "Nbas" 400265 0.0171674086655172 0.0192732177799924 0.89073910031457
"7" "Oc" 6102891 0.261753647803598 0.233104157811041 1.12290424272818
"8" "Oh" 585870 0.0251280269692993 0.0242684079535025 1.03542131883739
"9" "Oow" 3679639 0.157820110313355 0.161964171785223 0.97441371492108
"10" "Oox" 541521 0.0232258936153787 0.0244614331964147 0.949490302914176
"11" "Xot" 6532829 0.280193734613174 0.279549661076478 1.00230396822595
