"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Car" 40008 0.0290336556150385 0.0421816152132947 0.688301182119923
"2" "Empty" 70248 0.0509787102490807 0.0186636842127959 2.73143874852584
"3" "Hetatm" 11797 0.00856103867453031 0.0245313710921494 0.348983293366348
"4" "Meta" 2030 0.00147316338978524 0.00116472448927857 1.26481704759013
"5" "Nam" 252653 0.183349334935671 0.197284776854153 0.92936382552829
"6" "Nbas" 37065 0.0268979315479754 0.017418345884405 1.5442299588308
"7" "Oc" 274751 0.199385770693047 0.19317924862878 1.03212830626645
"8" "Oh" 38421 0.0278819756645019 0.0228185939095962 1.22189718503103
"9" "Oow" 318807 0.231357044732643 0.190500047371882 1.21447237375748
"10" "Oox" 47261 0.0342971305244534 0.0230731628260972 1.48645119799793
"11" "Xot" 284946 0.206784243973274 0.269184429517568 0.768187983026628
