"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Car" 313673 0.116888464571213 0.102062500154383 1.14526358255386
"2" "Empty" 1400 0.000521702060425023 0.000558184372872269 0.934641107454303
"3" "Hetatm" 36924 0.0137595191993811 0.0286844177321642 0.479686195057479
"4" "Meta" 716 0.000266813339474512 0.000399782679659276 0.667395945471949
"5" "Nam" 248332 0.0925395114781906 0.124704606066691 0.742069714960659
"6" "Nbas" 76290 0.028429035849875 0.0154295432324839 1.84250663947221
"7" "Oc" 214438 0.0799091045953008 0.170282783132194 0.469272953644795
"8" "Oh" 50125 0.0186787969848602 0.0184806650501474 1.01072103921451
"9" "Oow" 435143 0.162153571199661 0.087681188029027 1.84935417556135
"10" "Oox" 91870 0.0342348344937478 0.0219679724210657 1.55839755429222
"11" "Xot" 1214613 0.452618646227871 0.429748357129313 1.05321786277749
