"env_name" "count" "pexp"
"1" "Oc" 15980866 0.334531020670008
"2" "Nam" 8496174 0.177852299118833
"3" "Oow" 8324095 0.174250131157104
"4" "Xot" 6840791 0.143199798773121
"5" "Oox" 2143112 0.0448622399293093
"6" "Car" 1807139 0.0378292424304526
"7" "Oh" 1738729 0.0363972006922868
"8" "Hetatm" 1343796 0.0281299804060853
"9" "Nbas" 1014795 0.0212429293331676
"10" "Meta" 81457 0.00170515748963272
