"env_name" "count" "pexp"
"1" "Oc" 15980574 0.334524908169094
"2" "Nam" 8496080 0.177850331395936
"3" "Oow" 8324367 0.174255824993572
"4" "Xot" 6840830 0.143200615168791
"5" "Oox" 2143137 0.0448627632598671
"6" "Car" 1807154 0.0378295564287872
"7" "Oh" 1738744 0.0363975146906214
"8" "Hetatm" 1343795 0.0281299594728629
"9" "Nbas" 1014812 0.0212432851979469
"10" "Meta" 81461 0.00170524122252195
