"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Car" 50321 0.0365177610528982 0.0479119592210781 0.762184674694596
"2" "Empty" 8001 0.00580629570525702 0.00278654682089874 2.08368855018353
"3" "Hetatm" 12613 0.00915320681544891 0.0256600485726117 0.35671042436056
"4" "Meta" 2478 0.00179827531028957 0.000962090897326438 1.86913244402043
"5" "Nam" 212464 0.154184328299178 0.191683842026684 0.804367893866165
"6" "Nbas" 56144 0.0407434903232033 0.0186958376422627 2.17928135143306
"7" "Oc" 248581 0.180394299801087 0.210622170116176 0.856482960467001
"8" "Oh" 50424 0.0365925077667641 0.0237687528702064 1.53952157130768
"9" "Oow" 350189 0.25413084448547 0.170130933537563 1.49373684844538
"10" "Oox" 48453 0.0351621604557953 0.0235372732979124 1.49389268717519
"11" "Xot" 338319 0.245516829984608 0.28424054499728 0.863764281014017
