"env_name" "count" "pexp"
"1" "Xot" 12864839 0.269302534757836
"2" "Oc" 9695339 0.20295468664913
"3" "Nam" 9325433 0.195211362117658
"4" "Oow" 8992482 0.18824162481662
"5" "Car" 2008170 0.0420374690444742
"6" "Hetatm" 1181009 0.0247223239460531
"7" "Oox" 1109025 0.0232154668713545
"8" "Oh" 1097184 0.0229675965859924
"9" "Nbas" 834315 0.0174649013708204
"10" "Empty" 608017 0.0127277550287147
"11" "Meta" 55141 0.00115427881134633
