"env_name" "count" "pexp"
"1" "Xot" 24392807 0.510620051674078
"2" "Nam" 5846991 0.122396362442333
"3" "Oc" 5417838 0.113412807288714
"4" "Car" 4842264 0.101364188791373
"5" "Oow" 3433069 0.0718651965794947
"6" "Hetatm" 1359246 0.0284533986907609
"7" "Oox" 963159 0.0201620214660147
"8" "Oh" 770925 0.0161379444086463
"9" "Nbas" 659533 0.0138061509091906
"10" "Empty" 65390 0.00136882340679234
"11" "Meta" 19732 0.000413054342603248
