"env_name" "count" "pexp"
"1" "Xot" 20529489 0.429748357129313
"2" "Oc" 8134571 0.170282783132194
"3" "Nam" 5957258 0.124704606066691
"4" "Car" 4875623 0.102062500154383
"5" "Oow" 4188614 0.087681188029027
"6" "Hetatm" 1370282 0.0286844177321642
"7" "Oox" 1049431 0.0219679724210657
"8" "Oh" 882839 0.0184806650501474
"9" "Nbas" 737084 0.0154295432324839
"10" "Empty" 26665 0.000558184372872269
"11" "Meta" 19098 0.000399782679659276
