"env_name" "count" "pexp"
"1" "Xot" 25125889 0.525965820150881
"2" "Nam" 6349394 0.132913276130094
"3" "Car" 4686442 0.0981023322247238
"4" "Oc" 4626252 0.0968423615739388
"5" "Oow" 3028675 0.0633999270770268
"6" "Hetatm" 1334048 0.0279259233550161
"7" "Oox" 933363 0.0195382951740926
"8" "Oh" 737740 0.0154432754263187
"9" "Nbas" 616240 0.0128998889157625
"10" "Empty" 313440 0.00656130920056568
"11" "Meta" 19471 0.000407590771580572
