"env_name" "count" "pexp"
"1" "Xot" 13578442 0.28424054499728
"2" "Oc" 10061622 0.210622170116176
"3" "Nam" 9156920 0.191683842026684
"4" "Oow" 8127317 0.170130933537563
"5" "Car" 2288800 0.0479119592210781
"6" "Hetatm" 1225805 0.0256600485726117
"7" "Oh" 1135456 0.0237687528702064
"8" "Oox" 1124398 0.0235372732979124
"9" "Nbas" 893118 0.0186958376422627
"10" "Empty" 133116 0.00278654682089874
"11" "Meta" 45960 0.000962090897326438
