"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "As" 3 1.11793298662505e-06 1.4234591170191e-06 0.785363607046292
"2" "Au" 6 2.2358659732501e-06 5.67290324576729e-06 0.39413081386825
"3" "Ba" 5 1.86322164437508e-06 2.05145578629223e-06 0.908243627196393
"4" "Br" 176 6.55854018820029e-05 4.29759054005913e-05 1.52609703671538
"5" "C.1" 104 3.87550102030017e-05 4.93814714271773e-05 0.784808736615992
"6" "C.2" 25367 0.00945286869057255 0.0503260202842087 0.18783262887049
"7" "C.3" 329002 0.122600729488538 0.198998747230378 0.616087946255285
"8" "C.ar" 41072 0.0153052478755547 0.0465919939551553 0.328495232255695
"9" "C.cat" 1218 0.00045388079256977 0.000513952474133131 0.883118216981673
"10" "Ca" 440 0.000163963504705007 0.000152331058743353 1.07636292990816
"11" "Cd" 120 4.4717319465002e-05 2.07238900860134e-05 2.15776667794536
"12" "Cl" 837 0.000311903303268389 0.000237592073208335 1.31276813681782
"13" "Co.oh" 19 7.08024224862531e-06 7.89182481053236e-06 0.897161609464022
"14" "Cs" 23 8.57081956412538e-06 2.17705512014686e-06 3.93688679942436
"15" "Cu" 15 5.58966493312525e-06 1.30623307208811e-05 0.427922478198302
"16" "Du" 163 6.07410256066277e-05 8.81916655882568e-05 0.68873884172016
"17" "Dy" 1 3.72644328875017e-07 1.04666111545522e-07 3.56031501860986
"18" "empty" 392 0.000146076576919006 0.000480689583883964 0.303889624024532
"19" "F" 15 5.58966493312525e-06 1.69977765149928e-05 0.328846830536624
"20" "Fe" 72 2.68303916790012e-05 4.5508825299993e-05 0.589564584498412
"21" "Gd" 22 8.19817523525036e-06 1.29785978316447e-06 6.31668793624331
"22" "H" 7113 0.00265061911128799 0.00496747458717278 0.533594901146054
"23" "Hg" 22 8.19817523525036e-06 1.46113891717549e-05 0.561081163391237
"24" "Ho" 1 3.72644328875017e-07 2.93065112327462e-07 1.27154107807495
"25" "I" 249 9.27884378898791e-05 7.78087873229411e-05 1.19251875118893
"26" "K" 84 3.13021236255014e-05 2.53710654386345e-05 1.23377253120144
"27" "La" 1 3.72644328875017e-07 3.13998334636566e-07 1.18677167286995
"28" "Lu" 1 3.72644328875017e-07 2.30265445400148e-07 1.61832500845903
"29" "Mg" 261 9.72601698363793e-05 0.000109752884566634 0.886174155881343
"30" "Mn" 88 3.27927009410015e-05 3.35768885838035e-05 0.976645017573775
"31" "N.1" 38 1.41604844972506e-05 1.31879300547358e-05 1.07374579926329
"32" "N.2" 1101 0.000410281406091393 0.000289192466200277 1.4187140193592
"33" "N.3" 50124 0.0186784243405313 0.00714944901456228 2.61256836750446
"34" "N.4" 2517 0.000937945775778417 0.000349291747449716 2.68527894697381
"35" "N.am" 262102 0.0976708238867996 0.156611839905898 0.623649041767763
"36" "N.ar" 25536 0.00951584558215242 0.00659978446316982 1.44184187154228
"37" "N.pl3" 80229 0.0298968818613137 0.0174078164735835 1.71744008828922
"38" "Na" 312 0.000116265030609005 8.29374267886716e-05 1.40184034049252
"39" "Ni" 54 2.01227937592509e-05 1.67884442919017e-05 1.19860979429509
"40" "O.2" 503463 0.187612631748402 0.272289621848456 0.689018665033143
"41" "O.3" 128461 0.0478702631316135 0.0316958920267743 1.51029865609008
"42" "O.3.wat" 1055703 0.393401735926342 0.168459918133517 2.33528390779901
"43" "O.co2" 163059 0.0607630116220313 0.0288193532831687 2.10840996413055
"44" "Os" 1 3.72644328875017e-07 6.07063446964028e-07 0.613847417001699
"45" "P.3" 3 1.11793298662505e-06 1.30623307208811e-05 0.0855844956396603
"46" "Pb" 2 7.45288657750033e-07 1.17226044930985e-06 0.635770539037473
"47" "Pr" 4 1.49057731550007e-06 4.81464113109401e-07 3.09592610313901
"48" "Pt" 13 4.84437627537522e-06 3.68424712640237e-06 1.31488906937296
"49" "Rb" 2 7.45288657750033e-07 8.37328892364176e-08 8.90078754652465
"50" "S.2" 14 5.21702060425023e-06 1.0424744709934e-05 0.50044588614998
"51" "S.3" 3112 0.00115966915145905 0.00543363651477423 0.213424131022728
"52" "S.O" 4 1.49057731550007e-06 3.11905012405656e-06 0.47789463337045
"53" "Se" 440 0.000163963504705007 0.00053804661301091 0.304738475700957
"54" "Sm" 7 2.60851030212512e-06 1.29785978316447e-06 2.00985525244105
"55" "Sr" 18 6.7075979197503e-06 1.56999167318283e-06 4.27237802233183
"56" "Tb" 5 1.86322164437508e-06 1.31879300547358e-06 1.41282342008327
"57" "U" 1 3.72644328875017e-07 4.39597668491192e-07 0.847694052049967
"58" "W" 4 1.49057731550007e-06 1.46532556163731e-06 1.01723286245996
"59" "Y" 4 1.49057731550007e-06 9.41995003909698e-07 1.58236223049327
"60" "Yb" 4 1.49057731550007e-06 5.86130224654923e-07 2.5430821561499
"61" "Zn" 295 0.00010993007701813 0.000176341464731895 0.623393239844439
