"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "As" 3 2.16951898148316e-06 1.4234591170191e-06 1.52411752156704
"2" "Au" 4 2.89269197531087e-06 5.67290324576729e-06 0.50991385715404
"3" "Ba" 12 8.67807592593262e-06 2.05145578629223e-06 4.23020373332893
"4" "Br" 50 3.61586496913859e-05 4.29759054005913e-05 0.841370283053732
"5" "C.1" 40 2.89269197531087e-05 4.93814714271773e-05 0.585784888888278
"6" "C.2" 27590 0.0199523428997068 0.0503260202842087 0.396461766438691
"7" "C.3" 312285 0.225836078377489 0.198998747230378 1.13486180953713
"8" "C.ar" 47126 0.0340802505071251 0.0465919939551553 0.731461515468242
"9" "C.cat" 596 0.00043101110432132 0.000513952474133131 0.838620545699861
"10" "Ca" 147 0.000106306430092675 0.000152331058743353 0.697864447143241
"11" "Cd" 32 2.3141535802487e-05 2.07238900860134e-05 1.11665984071713
"12" "Cl" 204 0.000147527290740855 0.000237592073208335 0.620926821121232
"13" "Co.oh" 9 6.50855694444947e-06 7.89182481053236e-06 0.824721417505772
"14" "Cs" 3 2.16951898148316e-06 2.17705512014686e-06 0.99653837948614
"15" "Cu" 12 8.67807592593262e-06 1.30623307208811e-05 0.66435891965743
"16" "Du" 168 0.000121493062963057 8.81916655882568e-05 1.37760254501004
"17" "Dy" 1 7.23172993827718e-07 1.04666111545522e-07 6.90933276443724
"18" "elt_symbol" 1 7.23172993827718e-07 4.86278754240495e-05 0.0148715728894474
"19" "empty" 854 0.000617589736728872 0.000480689583883964 1.28479949937495
"20" "F" 17 1.22939408950712e-05 1.69977765149928e-05 0.72326759233641
"21" "Fe" 12 8.67807592593262e-06 4.5508825299993e-05 0.1906899567002
"22" "Gd" 3 2.16951898148316e-06 1.29785978316447e-06 1.67161276558966
"23" "H" 3628 0.00262367162160696 0.00496747458717278 0.528170114524978
"24" "Hg" 12 8.67807592593262e-06 1.46113891717549e-05 0.593925452530421
"25" "I" 102 7.37636453704273e-05 7.78087873229411e-05 0.948011759446595
"26" "K" 19 1.37402868827267e-05 2.53710654386345e-05 0.541573112724042
"27" "La" 1 7.23172993827718e-07 3.13998334636566e-07 2.30311092147908
"28" "Li" 1 7.23172993827718e-07 3.3493155694567e-07 2.15916648888664
"29" "Lu" 4 2.89269197531087e-06 2.30265445400148e-07 12.5624232080677
"30" "Mg" 234 0.000169222480555686 0.000109752884566634 1.5418499588769
"31" "Mn" 26 1.88024978395207e-05 3.35768885838035e-05 0.559983328788554
"32" "N.1" 17 1.22939408950712e-05 1.31879300547358e-05 0.932211563455817
"33" "N.2" 490 0.000354354766975582 0.000289192466200277 1.22532502879995
"34" "N.3" 42727 0.0308990125072769 0.00714944901456228 4.32187325825257
"35" "N.4" 2164 0.00156494635864318 0.000349291747449716 4.48034163437678
"36" "N.am" 177451 0.128327770927722 0.156611839905898 0.819400187143128
"37" "N.ar" 18603 0.013453187204177 0.00659978446316982 2.03842826674912
"38" "N.pl3" 89307 0.0645844105597721 0.0174078164735835 3.71008108097758
"39" "Na" 75 5.42379745370789e-05 8.29374267886716e-05 0.653962591283182
"40" "Ni" 11 7.9549029321049e-06 1.67884442919017e-05 0.47383204743647
"41" "O.2" 191846 0.138737846173872 0.272289621848456 0.509523077787693
"42" "O.3" 68419 0.0494787730646987 0.0316958920267743 1.56104687077123
"43" "O.3.wat" 355062 0.256771249534457 0.168459918133517 1.52422755738814
"44" "O.co2" 39155 0.0283158385733243 0.0288193532831687 0.982528590947305
"45" "Os" 2 1.44634598765544e-06 6.07063446964028e-07 2.38252853946112
"46" "Pb" 2 1.44634598765544e-06 1.17226044930985e-06 1.23380942222093
"47" "Pt" 8 5.78538395062175e-06 3.68424712640237e-06 1.57030290100847
"48" "Rb" 1 7.23172993827718e-07 8.37328892364176e-08 8.63666595554655
"49" "Ru.oh" 3 2.16951898148316e-06 0.00114475419519568 0.00189518325470064
"50" "S.2" 2 1.44634598765544e-06 1.0424744709934e-05 0.138741621775848
"51" "S.3" 3726 0.00269454257500208 0.00543363651477423 0.495900409914342
"52" "Se" 396 0.000286376505555777 0.00053804661301091 0.532252222448187
"53" "Sm" 1 7.23172993827718e-07 1.29785978316447e-06 0.557204255196553
"54" "Sr" 4 2.89269197531087e-06 1.56999167318283e-06 1.84248873718327
"55" "Ta" 2 1.44634598765544e-06 2.72131890018357e-07 5.31487135725942
"56" "Tb" 5 3.61586496913859e-06 1.31879300547358e-06 2.74179871604652
"57" "W" 1 7.23172993827718e-07 1.46532556163731e-06 0.493523768888374
"58" "Zn" 119 8.60575862654985e-05 0.000176341464731895 0.488016737279223
