"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.1" 147 0.000141107356780832 0.000104666111545522 1.34816660996775
"2" "C.2" 150025 0.144011096605744 0.165498725438893 0.870164384794113
"3" "C.3" 389380 0.373771310090616 0.380756850700532 0.98165353926774
"4" "C.ar" 78695 0.0755404315773307 0.0743278017851601 1.01631461933552
"5" "C.cat" 8275 0.00794328828136999 0.00553432531408102 1.43527671948735
"6" "Co.oh" 10 9.59913991706343e-06 3.39118201407491e-06 2.83061772480001
"7" "Du" 37 3.55168176931347e-05 3.05834377936015e-05 1.16130887354218
"8" "empty" 14168 0.0136000614344955 0.00656130920056568 2.07276642797492
"9" "N.1" 13 1.24788818921825e-05 1.15760719369347e-05 1.0779893179799
"10" "N.2" 425 0.000407963446475196 0.00023771767254219 1.7161679319521
"11" "N.3" 7258 0.00696705575180464 0.00483433929328688 1.4411598626268
"12" "N.4" 411 0.000394524650591307 0.000253040791272454 1.5591345909384
"13" "N.am" 108509 0.104159307326064 0.127025618956657 0.819986615153627
"14" "N.ar" 9625 0.00923917217017355 0.00661730557024254 1.39621362080079
"15" "N.pl3" 19721 0.0189304638304408 0.0142790952008201 1.32574673424361
"16" "O.2" 106732 0.102453540162801 0.0986510338478901 1.03854502245536
"17" "O.3" 30127 0.028919328828137 0.018371330830027 1.57415535628316
"18" "O.3.wat" 80027 0.0768190370142835 0.0646490543186556 1.18824687884284
"19" "O.co2" 28974 0.0278125479956996 0.0196238701868922 1.41728149089964
"20" "P.3" 618 0.00059322684687452 0.000174248142500985 3.40449452349925
"21" "Ru.oh" 4343 0.00416890646598065 0.00801242110425511 0.520305462198772
"22" "S.2" 11 1.05590539087698e-05 7.47316036435027e-06 1.41293019204303
"23" "S.3" 4229 0.00405947627092612 0.00439905386859136 0.922806674387469
