"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Ag" 1 9.53044452852414e-07 3.55864779254775e-07 2.67810839512752
"2" "As" 2 1.90608890570483e-06 2.32358767631059e-06 0.82032149039942
"3" "Au" 8 7.62435562281932e-06 8.01742414438698e-06 0.950973216024394
"4" "Ba" 5 4.76522226426207e-06 2.05145578629223e-06 2.32284911822285
"5" "Be" 1 9.53044452852414e-07 4.18664446182088e-08 22.7639213585839
"6" "Br" 62 5.90887560768497e-05 4.27665731775003e-05 1.38165748823515
"7" "C.1" 61 5.81357116239973e-05 3.89357934949342e-05 1.49311742244475
"8" "C.2" 55790 0.0531703500246362 0.0521001527413499 1.02054115442999
"9" "C.3" 194662 0.185521539281157 0.213055971207944 0.870764326525664
"10" "C.ar" 42956 0.0409389775167283 0.0425055358953058 0.963144603506799
"11" "C.cat" 123 0.000117224467700847 0.000107261831111851 1.09288147037698
"12" "Ca" 480 0.000457461337369159 0.000253857186942509 1.80204209649877
"13" "Cd" 36 3.43096003026869e-05 3.27814261360575e-05 1.04661707395788
"14" "Cl" 325 0.000309739447177035 0.000245086166794994 1.26379816220358
"15" "Co.oh" 31 2.95443780384248e-05 1.01944792645338e-05 2.89807623045628
"16" "Cs" 3 2.85913335855724e-06 2.93065112327462e-06 0.975596629653596
"17" "Cu" 16 1.52487112456386e-05 1.75629735173386e-05 0.868230612007968
"18" "Du" 121 0.000115318378795142 0.000105273174992486 1.09542035569245
"19" "Dy" 1 9.53044452852414e-07 4.60530890800297e-07 2.0694473962349
"20" "elt_symbol" 3 2.85913335855724e-06 3.78472659348608e-05 0.0755439868094598
"21" "empty" 23861 0.0227405936895115 0.0127531051609311 1.78314170569038
"22" "F" 30 2.85913335855724e-05 1.36693941678452e-05 2.09163136526039
"23" "Fe" 128 0.000121989689965109 6.18995383680217e-05 1.97076897794978
"24" "Gd" 1 9.53044452852414e-07 1.94678967474671e-06 0.489546695883525
"25" "H" 2416 0.00230255539809143 0.00432930437185743 0.531853434251275
"26" "Hg" 20 1.90608890570483e-05 2.06820236413951e-05 0.921616249335384
"27" "Ho" 2 1.90608890570483e-06 3.13998334636566e-07 6.07037902895571
"28" "I" 84 8.00557340396028e-05 8.99919227068398e-05 0.889587994473622
"29" "K" 53 5.0511356001178e-05 3.53352792577682e-05 1.4294879526125
"30" "La" 1 9.53044452852414e-07 4.81464113109401e-07 1.97947142248556
"31" "Li" 1 9.53044452852414e-07 2.72131890018357e-07 3.50214174747445
"32" "Mg" 840 0.000800557340396028 0.000182809830425409 4.37918102398041
"33" "Mn" 174 0.00016582973479632 4.49436282976471e-05 3.68972735574626
"34" "Mo" 8 7.62435562281932e-06 1.9258564524376e-06 3.95894284497113
"35" "N.1" 18 1.71548001513435e-05 1.23924676069898e-05 1.38429251504902
"36" "N.2" 747 0.000711924206280754 0.000299700943799448 2.3754486631085
"37" "N.3" 9298 0.00886140732262175 0.00660700642486646 1.34121366815545
"38" "N.4" 451 0.000429823048236439 0.00032513480890501 1.32198410156082
"39" "N.am" 196455 0.187230347985121 0.191235703603491 0.979055398427719
"40" "N.ar" 7266 0.00692482099442564 0.00521896631999436 1.32685680838675
"41" "N.pl3" 17101 0.0162980131882291 0.0138127239409956 1.17992752608754
"42" "Na" 190 0.000181078446041959 0.000108308492227306 1.67187671361846
"43" "Ni" 42 4.00278670198014e-05 2.19798834245596e-05 1.82111370868672
"44" "O.2" 197294 0.188029952281064 0.20613532231322 0.912167551737471
"45" "O.3" 38671 0.0368551820362557 0.0262568547406443 1.40364039791886
"46" "O.3.wat" 222201 0.211767430468259 0.191853087129053 1.10379996296755
"47" "O.co2" 30184 0.0287666937648973 0.0234805023990101 1.22513110137328
"48" "Os" 1 9.53044452852414e-07 1.04666111545522e-06 0.910556854343357
"49" "P.3" 28 2.66852446798676e-05 4.58437568569386e-06 5.82091139762877
"50" "Pb" 4 3.81217781140966e-06 1.69559100703746e-06 2.24828852924285
"51" "Pr" 6 5.71826671711449e-06 7.53596003127758e-07 7.58797378619465
"52" "Pt" 3 2.85913335855724e-06 5.98690158040386e-06 0.477564783746516
"53" "Ru.oh" 46 4.38400448312111e-05 0.00103753423052845 0.0422540707971456
"54" "S.2" 11 1.04834889813766e-05 7.1382288074046e-06 1.46864008765058
"55" "S.3" 5871 0.00559532398269652 0.00643510280326409 0.869500325598279
"56" "S.O" 4 3.81217781140966e-06 3.13998334636566e-06 1.21407580579114
"57" "S.O2" 2 1.90608890570483e-06 4.18664446182088e-08 45.5278427171679
"58" "Se" 575 0.000548000560390138 0.000629985325392497 0.869862421078967
"59" "Sr" 4 3.81217781140966e-06 1.40252589470999e-06 2.71808016221899
"60" "Tb" 2 1.90608890570483e-06 8.79195336982385e-07 2.16799251034133
"61" "Te" 2 1.90608890570483e-06 8.37328892364176e-08 22.7639213585839
"62" "U" 3 2.85913335855724e-06 4.81464113109401e-07 5.93841426745668
"63" "W" 2 1.90608890570483e-06 2.17705512014686e-06 0.875535436868612
"64" "Xe" 3 2.85913335855724e-06 2.8678514563473e-06 0.996960059500027
"65" "Y" 2 1.90608890570483e-06 9.21061781600593e-07 2.0694473962349
"66" "Yb" 1 9.53044452852414e-07 8.5826211467328e-07 1.11043518822361
"67" "Zn" 475 0.000452696115104897 0.000386259818047594 1.17199898605326
