"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.1" 24 0.0026857654431513 4.67648186385392e-05 57.4313238314997
"2" "C.2" 81 0.00906445837063563 0.0193917207514843 0.467439609243641
"3" "C.3" 1937 0.216763652641003 0.118657186540591 1.82680593532235
"4" "C.ar" 609 0.0681512981199642 0.0370847733122516 1.83771645430145
"5" "C.cat" 8 0.000895255147717099 0.000722886966000302 1.23844416876196
"6" "Co.oh" 1 0.000111906893464637 2.21892156476507e-05 5.0433009999831
"7" "Du" 9 0.00100716204118174 8.881966225753e-05 11.3394040866931
"8" "N.1" 4 0.00044762757385855 1.51975193964098e-05 29.4539893111961
"9" "N.2" 32 0.0035810205908684 0.000335119955946452 10.6857873645716
"10" "N.3" 181 0.0202551477170994 0.00799339280517613 2.53398628226842
"11" "N.4" 3 0.000335720680393912 0.000388646205390832 0.863820811157293
"12" "N.am" 380 0.0425246195165622 0.171222496414872 0.248358833721972
"13" "N.ar" 110 0.0123097582811101 0.00719066652928891 1.71190782258782
"14" "N.pl3" 132 0.0147717099373321 0.0184209007004549 0.801899438987115
"15" "O.2" 2493 0.278983885407341 0.338724698694525 0.82363018251273
"16" "O.3" 557 0.062332139659803 0.041770968191257 1.49223593224851
"17" "O.3.wat" 1943 0.217435094001791 0.177342030891826 1.22607761345882
"18" "O.co2" 252 0.0282005371530886 0.0453443111058657 0.621920070353448
"19" "P.3" 2 0.000223813786929275 3.84333961595157e-05 5.82341945531818
"20" "Ru.oh" 79 0.00884064458370636 0.0105950574066409 0.834412145626045
"21" "S.2" 2 0.000223813786929275 8.33142247902355e-06 26.8638143717693
"22" "S.3" 97 0.0108549686660698 0.00456245860193623 2.37919280220168
