"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.1" 28 6.55579567457967e-05 0.000115216455589311 0.568998207855638
"2" "C.2" 28235 0.0661081753113418 0.169747918368974 0.389449107515093
"3" "C.3" 64585 0.151216451300974 0.344113454380668 0.439437776628444
"4" "C.ar" 19196 0.0449446620604398 0.0740474012723296 0.606971497826689
"5" "C.cat" 1148 0.00268787622657766 0.00635229097580928 0.423134934595031
"6" "Du" 4 9.36542239225667e-06 3.91451257180252e-05 0.239248749888269
"7" "empty" 3865 0.00904933938651801 0.000834105176128574 10.8491586498956
"8" "N.1" 6 1.4048133588385e-05 1.5239385841028e-05 0.921830691533784
"9" "N.2" 100 0.000234135559806417 0.000252015063379308 0.929053829826113
"10" "N.3" 709 0.00166002111902749 0.00512631587805427 0.323823415980673
"11" "N.4" 550 0.00128774557893529 0.00026599845588179 4.84117689580712
"12" "N.am" 11990 0.0280728536207894 0.112850331605268 0.248761817723174
"13" "N.ar" 1879 0.00439940716876257 0.00693333442744309 0.634529779978463
"14" "N.pl3" 3112 0.00728629862117569 0.015470321149542 0.470985608556122
"15" "O.2" 23555 0.0551506311124015 0.130401540651669 0.422929290841132
"16" "O.3" 6351 0.0148699494033055 0.0200348940069315 0.742202549120597
"17" "O.3.wat" 33867 0.0792946900396392 0.0790650737265996 1.00290414341272
"18" "O.co2" 4395 0.010290257853492 0.0207687081149771 0.495469328016186
"19" "P.3" 111 0.000259890471385123 0.000170417362818419 1.52502343122184
"20" "Ru.oh" 222168 0.52017429051072 0.00845934540055449 61.4910806782548
"21" "S.2" 3 7.0240667941925e-06 8.77102014751474e-06 0.800826662812166
"22" "S.3" 1246 0.00291732907518795 0.00488981233240601 0.596613709662042
