"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.2" 4 0.00968523002421308 0.0456837851720525 0.212005856952022
"2" "C.3" 23 0.0556900726392252 0.228162745085643 0.244080481317497
"3" "C.ar" 10 0.0242130750605327 0.0439795068777567 0.5505535823272
"4" "Cl" 2 0.00484261501210654 0.000241485652557828 20.0534274430523
"5" "empty" 1 0.00242130750605327 0.0050723500309414 0.477354183225381
"6" "K" 1 0.00242130750605327 3.68006048194055e-05 65.7953182545651
"7" "Mg" 2 0.00484261501210654 0.00015591063975821 31.0601958892388
"8" "Mn" 27 0.0653753026634383 3.96684562757528e-05 1648.04252045973
"9" "N.3" 5 0.0121065375302663 0.00666773370278517 1.81569001851549
"10" "N.4" 1 0.00242130750605327 0.000326307069354319 7.42033419884049
"11" "N.am" 12 0.0290556900726392 0.189540070730009 0.153295764640859
"12" "N.ar" 57 0.138014527845036 0.00534416792262512 25.8252603292529
"13" "N.pl3" 9 0.0217917675544794 0.0143886178199414 1.51451430757149
"14" "O.2" 27 0.0653753026634383 0.21602453239682 0.30262906688463
"15" "O.3" 77 0.186440677966102 0.0266702858812491 6.99057665884194
"16" "O.3.wat" 138 0.334140435835351 0.179663608978795 1.85981144281026
"17" "O.co2" 16 0.0387409200968523 0.0237318475992755 1.63244433181153
"18" "S.3" 1 0.00242130750605327 0.00630473069472299 0.384046143014464
