"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.1" 166 0.000159345722623253 0.000116702714373257 1.36539859830174
"2" "C.2" 155333 0.149106320073721 0.167527698944426 0.890039802451918
"3" "C.3" 389243 0.373639801873752 0.365090175925731 1.02341784718349
"4" "C.ar" 78410 0.0752668560896944 0.0749227867628518 1.00459231886197
"5" "C.cat" 9679 0.00929100752572569 0.0061005899107646 1.52296870657238
"6" "Co.oh" 8 7.67931193365074e-06 3.72611357102058e-06 2.0609441412027
"7" "Du" 50 4.79956995853172e-05 3.61098084832051e-05 1.32915962729739
"8" "empty" 4738 0.00454807249270465 0.00136882340679234 3.32261449514695
"9" "N.1" 26 2.49577637843649e-05 1.50509868402461e-05 1.65821444462553
"10" "N.2" 468 0.000449239748118569 0.000247891218584414 1.81224551109135
"11" "N.3" 7550 0.00724735063738289 0.00497612000798644 1.45642601580172
"12" "N.4" 477 0.000457878974043926 0.000256787838065784 1.78310225863043
"13" "N.am" 101159 0.097103939487022 0.116229728215183 0.835448391544439
"14" "N.ar" 9558 0.00917485793272923 0.0067668943768634 1.35584470833457
"15" "N.pl3" 20143 0.0193355475349409 0.0150410226264269 1.28552080634255
"16" "O.2" 109376 0.104991552756873 0.115260980553162 0.910902824641923
"17" "O.3" 30861 0.0296239056980495 0.019252598556018 1.53869648358661
"18" "O.3.wat" 83550 0.080200814007065 0.0732666758130893 1.09464245671068
"19" "O.co2" 31114 0.0298667639379512 0.0202087234849863 1.47791442443854
"20" "P.3" 746 0.000716095837812932 0.000178455720185115 4.01273681263965
"21" "Ru.oh" 4514 0.00433305175856243 0.0083347508613707 0.519877778068322
"22" "S.2" 11 1.05590539087698e-05 8.18488992285982e-06 1.29006669708276
"23" "S.3" 4580 0.00439640608201505 0.00475416505184301 0.924748306815879
