"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.2" 12 0.0540540540540541 0.0544419313878471 0.992875393581653
"2" "C.3" 51 0.22972972972973 0.210372039042804 1.09201646176461
"3" "C.ar" 13 0.0585585585585586 0.0426428997000981 1.37323115853737
"4" "Ca" 1 0.0045045045045045 0.000248268016585978 18.1437164820807
"5" "Cl" 1 0.0045045045045045 0.000240480857886991 18.7312393347387
"6" "empty" 1 0.0045045045045045 0.0187032270697378 0.240841031748627
"7" "Hg" 4 0.018018018018018 2.25660136492145e-05 798.458172458174
"8" "N.2" 4 0.018018018018018 0.00031133981540331 57.8725146177576
"9" "N.3" 3 0.0135135135135135 0.00659327423103168 2.04959069500117
"10" "N.4" 1 0.0045045045045045 0.000317682581762968 14.1792618264021
"11" "N.am" 35 0.157657657657658 0.193425988520137 0.815080015172027
"12" "N.pl3" 2 0.00900900900900901 0.013705273710883 0.657338860868951
"13" "O.2" 51 0.22972972972973 0.19635789563675 1.16995412374308
"14" "O.3" 7 0.0315315315315315 0.0260776663576784 1.20913931097394
"15" "O.3.wat" 32 0.144144144144144 0.194113058742767 0.742578294720294
"16" "O.co2" 4 0.018018018018018 0.0233336349112894 0.772190791812743
