"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.1" 1 0.0116279069767442 5.08677302111237e-05 228.591032634702
"2" "C.2" 2 0.0232558139534884 0.0467907758342025 0.497017062420434
"3" "C.3" 13 0.151162790697674 0.229753021051244 0.657936030638566
"4" "C.ar" 1 0.0116279069767442 0.0483857827080447 0.240316603885606
"5" "Cl" 6 0.0697674418604651 0.000244583769459576 285.24967954587
"6" "I" 6 0.0697674418604651 8.66007406927649e-05 805.621768386259
"7" "N.am" 11 0.127906976744186 0.175875805201629 0.72725737686062
"8" "N.ar" 2 0.0232558139534884 0.00592851882338377 3.92270222062226
"9" "N.pl3" 4 0.0465116279069767 0.0161965155646672 2.8717058135913
"10" "O.2" 9 0.104651162790698 0.236268444628508 0.442933303917262
"11" "O.3" 1 0.0116279069767442 0.0277995913583807 0.418276183518026
"12" "O.3.wat" 17 0.197674418604651 0.165138653081954 1.19702089677667
"13" "O.co2" 4 0.0465116279069767 0.0246151667810528 1.88955160534514
"14" "Pt" 1 0.0116279069767442 4.7727746864758e-06 2436.29916360669
"15" "S.3" 7 0.0813953488372093 0.00610119697421157 13.3408819910666
"16" "Se" 1 0.0116279069767442 0.00063155531706568 18.4115415744887
