"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Au" 3 3.50215265649953e-06 8.35235570133266e-06 0.419301186603049
"2" "Ba" 2 2.33476843766635e-06 2.42825378785611e-06 0.961500996865614
"3" "Br" 59 6.88756689111574e-05 4.19711107297543e-05 1.64102564153323
"4" "C.1" 18 2.10129159389972e-05 3.66331390409327e-05 0.573604023272972
"5" "C.2" 47126 0.0550141486967323 0.0558941318190966 0.984256252065737
"6" "C.3" 124280 0.145082510716587 0.205618376388297 0.705591169743546
"7" "C.ar" 23452 0.0273774947000756 0.0420803612169855 0.650600277856571
"8" "C.cat" 71 8.28842795371555e-05 8.31258257894536e-05 0.997094209290505
"9" "Ca" 136 0.000158764253761312 0.000241380986446283 0.65773305552649
"10" "Cd" 25 2.91846054708294e-05 3.43095513646221e-05 0.850626263242917
"11" "Cl" 290 0.000338541423461621 0.000236880343649825 1.42916638098972
"12" "Co.oh" 12 1.40086106259981e-05 1.01944792645338e-05 1.37413694829255
"13" "Cs" 1 1.16738421883318e-06 2.93065112327462e-06 0.398336127272897
"14" "Cu" 6 7.00430531299906e-06 2.3068410984633e-05 0.303631893747036
"15" "Du" 100 0.000116738421883318 9.9056007966682e-05 1.17850925228668
"16" "empty" 66548 0.0776870849949102 0.0276719824351844 2.80742751903935
"17" "Eu" 2 2.33476843766635e-06 3.3493155694567e-07 6.97088222727571
"18" "F" 13 1.51759948448313e-05 1.3627527723227e-05 1.11362788269842
"19" "Fe" 41 4.78627529721602e-05 6.43905918228051e-05 0.743319041139932
"20" "Gd" 1 1.16738421883318e-06 1.77932389627387e-06 0.656083033155361
"21" "H" 1696 0.00197988363514107 0.00422373813175261 0.468751511902924
"22" "Hg" 11 1.28412264071649e-05 2.26706797607601e-05 0.56642440997254
"23" "I" 112 0.000130747032509316 9.07664519322767e-05 1.44047750821933
"24" "Ir" 1 1.16738421883318e-06 1.04666111545522e-07 11.1534115636411
"25" "K" 13 1.51759948448313e-05 3.32000905822396e-05 0.457107031296767
"26" "Lu" 1 1.16738421883318e-06 2.72131890018357e-07 4.28977367832351
"27" "Mg" 192 0.00022413777001597 0.000184986885545556 1.2116414055783
"28" "Mn" 47 5.48670582851593e-05 4.64298870815936e-05 1.18171853807739
"29" "Mo" 2 2.33476843766635e-06 1.65372456241925e-06 1.41182424856216
"30" "N.1" 22 2.56824528143299e-05 1.39833925024817e-05 1.8366396287433
"31" "N.2" 136 0.000158764253761312 0.000313286605078056 0.506770002891619
"32" "N.3" 6178 0.00721209970395136 0.00649922126319688 1.1096867473633
"33" "N.4" 309 0.000360721723619451 0.000317222050872168 1.1371268883348
"34" "N.am" 136222 0.159023413057893 0.194863682228326 0.816075172343104
"35" "N.ar" 4340 0.00506644750973598 0.00506803778714572 0.999686214373979
"36" "N.pl3" 13942 0.0162756707789721 0.0133694838918226 1.21737465041019
"37" "Na" 78 9.10559690689877e-05 0.00010937608656507 0.832503446855513
"38" "Ni" 20 2.33476843766635e-05 2.50989335486162e-05 0.93022615209684
"39" "O.2" 176218 0.205714112274345 0.19162514527133 1.0735235815898
"40" "O.3" 25167 0.0293795586353745 0.0256585832470501 1.14501873905108
"41" "O.3.wat" 191919 0.224043211894244 0.19374666455269 1.15637196857815
"42" "O.co2" 33459 0.0390595085779392 0.0230035807951418 1.69797515116379
"43" "P.3" 6 7.00430531299906e-06 3.99824546103894e-06 1.75184474821588
"44" "Pb" 1 1.16738421883318e-06 1.69559100703746e-06 0.688482195286487
"45" "Pt" 9 1.05064579694986e-05 7.07542914047729e-06 1.48492165788121
"46" "S.2" 7 8.17168953183223e-06 7.1382288074046e-06 1.14477831298369
"47" "S.3" 3690 0.00430764776749442 0.00650522909799959 0.662182330952657
"48" "S.O" 2 2.33476843766635e-06 2.70038567787447e-06 0.864605547569078
"49" "Se" 361 0.000421425702998777 0.000646857502573635 0.651496970077739
"50" "Sr" 1 1.16738421883318e-06 1.77932389627387e-06 0.656083033155361
"51" "U" 1 1.16738421883318e-06 4.39597668491192e-07 2.65557418181932
"52" "W" 2 2.33476843766635e-06 2.05145578629223e-06 1.13810322077971
"53" "Xe" 1 1.16738421883318e-06 2.53291989940163e-06 0.460884775357071
"54" "Y" 3 3.50215265649953e-06 1.48625878394641e-06 2.35635455569883
"55" "Yb" 1 1.16738421883318e-06 9.83861448527907e-07 1.1865331450682
"56" "Zn" 260 0.000303519896896626 0.000384375828039775 0.789643559129368
