"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "As" 2 5.45583501554913e-06 2.32358767631059e-06 2.34802201404853
"2" "Au" 1 2.72791750777456e-06 8.01742414438698e-06 0.340248620834709
"3" "B" 1 2.72791750777456e-06 8.37328892364176e-08 32.5788054449233
"4" "Br" 13 3.54629276010693e-05 4.27665731775003e-05 0.829220696591294
"5" "C.1" 21 5.72862676632659e-05 3.89357934949342e-05 1.47130089106105
"6" "C.2" 19315 0.0526897266626657 0.0521001527413499 1.01131616493032
"7" "C.3" 73045 0.199260734355393 0.213055971207944 0.935250644352574
"8" "C.ar" 16534 0.0451033880735447 0.0425055358953058 1.06111797260097
"9" "C.cat" 43 0.000117300452834306 0.000107261831111851 1.09358987832295
"10" "Ca" 66 0.000180042555513121 0.000253857186942509 0.709227726351098
"11" "Cd" 13 3.54629276010693e-05 3.27814261360575e-05 1.08179941451853
"12" "Cl" 152 0.000414643461181734 0.000245086166794994 1.69182727284877
"13" "Co.oh" 12 3.27350100932948e-05 1.01944792645338e-05 3.21105269272346
"14" "Cs" 2 5.45583501554913e-06 2.93065112327462e-06 1.86164602542419
"15" "Cu" 54 0.000147307545419826 1.75629735173386e-05 8.38739210501006
"16" "Du" 67 0.000182770473020896 0.000105273174992486 1.73615427704105
"17" "empty" 8269 0.0225571498717879 0.0127531051609311 1.76875745844951
"18" "Eu" 1 2.72791750777456e-06 2.51198667709253e-07 10.8596018149744
"19" "F" 10 2.72791750777457e-05 1.36693941678452e-05 1.99563892465074
"20" "Fe" 71 0.000193682143051994 6.18995383680217e-05 3.12897556522091
"21" "Gd" 2 5.45583501554913e-06 1.94678967474671e-06 2.80247788773534
"22" "H" 642 0.00175132303999127 0.00432930437185743 0.404527584471934
"23" "Hg" 12 3.27350100932948e-05 2.06820236413951e-05 1.58277597303272
"24" "I" 28 7.63816902176878e-05 8.99919227068398e-05 0.848761621268066
"25" "K" 21 5.72862676632659e-05 3.53352792577682e-05 1.62122017616917
"26" "Mg" 125 0.000340989688471821 0.000182809830425409 1.86526997852532
"27" "Mn" 87 0.000237328823176387 4.49436282976471e-05 5.28058886578171
"28" "Mo" 8 2.18233400621965e-05 1.9258564524376e-06 11.3317584156255
"29" "N.1" 3 8.1837525233237e-06 1.23924676069898e-05 0.660381191451149
"30" "N.2" 110 0.000300070925855202 0.000299700943799448 1.00123450413957
"31" "N.3" 2530 0.00690163129466965 0.00660700642486646 1.04459279299235
"32" "N.4" 109 0.000297343008347428 0.00032513480890501 0.914522223408869
"33" "N.am" 55037 0.150136395875389 0.191235703603491 0.785085593570342
"34" "N.ar" 3175 0.00866113808718424 0.00521896631999436 1.65955048493082
"35" "N.pl3" 5495 0.0149899067052212 0.0138127239409956 1.08522451974384
"36" "Na" 54 0.000147307545419826 0.000108308492227306 1.36007382607334
"37" "Ni" 33 9.00212777565606e-05 2.19798834245596e-05 4.09562125593322
"38" "O.2" 74691 0.20375088657319 0.20613532231322 0.988432667854921
"39" "O.3" 13721 0.0374297561241748 0.0262568547406443 1.42552322027495
"40" "O.3.wat" 76817 0.209550439194719 0.191853087129053 1.09224429135071
"41" "O.co2" 12852 0.0350591958099187 0.0234805023990101 1.49311949182981
"42" "Os" 2 5.45583501554913e-06 1.04666111545522e-06 5.21260887118773
"43" "P.3" 13 3.54629276010693e-05 4.58437568569386e-06 7.73560677231057
"44" "Pb" 1 2.72791750777456e-06 1.69559100703746e-06 1.60882989851473
"45" "Pt" 6 1.63675050466474e-05 5.98690158040386e-06 2.73388577160196
"46" "Ru.oh" 3 8.1837525233237e-06 0.00103753423052845 0.00788769399844807
"47" "S.2" 7 1.9095422554422e-05 7.1382288074046e-06 2.67509252920192
"48" "S.3" 2777 0.00757542691908997 0.00643510280326409 1.17720371386258
"49" "S.O" 4 1.09116700310983e-05 3.13998334636566e-06 3.47507258079182
"50" "Se" 177 0.000482841398876098 0.000629985325392497 0.766432771390787
"51" "Sr" 3 8.1837525233237e-06 1.40252589470999e-06 5.83500993043405
"52" "U" 1 2.72791750777456e-06 4.81464113109401e-07 5.66587920781276
"53" "V" 1 2.72791750777456e-06 2.30265445400148e-07 11.8468383436085
"54" "W" 6 1.63675050466474e-05 2.17705512014686e-06 7.51818587190538
"55" "Xe" 2 5.45583501554913e-06 2.8678514563473e-06 1.90241199678385
"56" "Y" 1 2.72791750777456e-06 9.21061781600593e-07 2.96170958590212
"57" "Zn" 332 0.000905668612581155 0.000386259818047594 2.34471350698343
