"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.1" 1 8.43810648890389e-05 7.93159793291966e-05 1.06385958545402
"2" "C.2" 106 0.00894439287823812 0.101209345745953 0.0883751674542939
"3" "C.3" 2213 0.186735296599443 0.213198379919312 0.875875776683274
"4" "C.ar" 211 0.0178044046915872 0.0602653445020169 0.295433550388007
"5" "C.cat" 39 0.00329086153067252 0.00372720209858066 0.882930800002956
"6" "Co.oh" 9 0.00075942958400135 6.21716702580401e-06 122.150423311675
"7" "Du" 2 0.000168762129778078 6.70909775006796e-05 2.51542213371937
"8" "empty" 31 0.00261581301156021 0.000186138212772556 14.0530682689883
"9" "N.2" 7 0.000590667454223272 0.00027719772981716 2.13085242297214
"10" "N.3" 524 0.0442156780018564 0.00675757909293585 6.54312400843047
"11" "N.4" 36 0.0030377183360054 0.000337422610400454 9.00271126585213
"12" "N.am" 1789 0.150957725086491 0.127957168282635 1.17975199914593
"13" "N.ar" 259 0.0218546958062611 0.00762343996730733 2.8667761404279
"14" "N.pl3" 1045 0.0881782128090457 0.0178775579821998 4.93234103320164
"15" "O.2" 301 0.0253987005316007 0.245797456755835 0.103331828029574
"16" "O.3" 1236 0.104294996202852 0.0307454190678294 3.39221254303805
"17" "O.3.wat" 3154 0.266137878660029 0.140746236719493 1.89090582358121
"18" "O.co2" 205 0.017298118302253 0.0285482889874881 0.605924870307788
"19" "P.3" 25 0.00210952662222597 4.44830974068468e-05 47.4231055210035
"20" "Ru.oh" 641 0.0540882625938739 0.00944406511119707 5.72722254209639
"21" "S.3" 17 0.00143447810311366 0.0050433993844879 0.284426830745493
