"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.1" 61 0.000167996408732508 0.000109501685898925 1.53419015747006
"2" "C.2" 44878 0.123595784116353 0.140980605076466 0.876686435338506
"3" "C.3" 131498 0.362150684516515 0.311929671741536 1.16100107596238
"4" "C.ar" 43463 0.119698818241656 0.0728749314907967 1.64252392136756
"5" "C.cat" 3095 0.00852375221355924 0.00644806046787343 1.32190947278296
"6" "Co.oh" 10 2.75403948741817e-05 3.66331390409327e-06 7.51789106672211
"7" "Du" 28 7.71131056477088e-05 4.51529605207382e-05 1.7078194820092
"8" "empty" 523 0.0014403626519197 0.000558184372872269 2.58044245220979
"9" "N.1" 7 1.92782764119272e-05 1.74792406281022e-05 1.10292413853109
"10" "N.2" 170 0.000468186712861089 0.000265496058546371 1.76344129334529
"11" "N.3" 2111 0.00581377735793976 0.00539348659438537 1.07792561568465
"12" "N.4" 139 0.000382811488751126 0.000280756377609708 1.36350059795717
"13" "N.am" 20296 0.0558959854366392 0.118146646181694 0.473106831578431
"14" "N.ar" 6629 0.0182565277620951 0.00710218179858832 2.57055201906037
"15" "N.pl3" 8452 0.0232771417476584 0.0162583732365906 1.43170177046198
"16" "O.2" 38953 0.1072781001534 0.172372002451532 0.622363833033527
"17" "O.3" 10508 0.0289394469337901 0.022075192385733 1.31094879845729
"18" "O.3.wat" 33939 0.0934693461634853 0.0892943649398335 1.0467552597128
"19" "O.co2" 13219 0.0364056479841808 0.0219886963111518 1.65565286222618
"20" "P.3" 189 0.000520513463122034 0.000148667744839259 3.50118624375999
"21" "Ru.oh" 1807 0.00497654935376463 0.00857167307146514 0.580580863534265
"22" "S.2" 11 3.02944343615999e-05 8.1011570336234e-06 3.73951945825325
"23" "S.3" 3117 0.00858434108228244 0.00509196446024503 1.68586036868556
