"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.2" 705 0.0348457888493476 0.0456837851720525 0.762760544427584
"2" "C.3" 3233 0.159796362198497 0.228162745085643 0.700361323837143
"3" "C.ar" 678 0.0335112692763938 0.0439795068777567 0.761974648090988
"4" "C.cat" 3 0.000148279952550415 0.000170940693376147 0.867435071321093
"5" "Ca" 3 0.000148279952550415 0.000245693230241958 0.603516639039625
"6" "Cl" 11 0.000543693159351522 0.000241485652557828 2.25145118806313
"7" "Cu" 1 4.94266508501384e-05 1.66209785134289e-05 2.97375096238794
"8" "Du" 1 4.94266508501384e-05 9.89094754105183e-05 0.499716034737782
"9" "empty" 705 0.0348457888493476 0.0050723500309414 6.86975240998508
"10" "Fe" 4 0.000197706603400554 5.50753078952537e-05 3.58975030655419
"11" "H" 659 0.0325721629102412 0.00456474032316792 7.13560040752465
"12" "Hg" 2 9.88533017002768e-05 1.55533841756646e-05 6.35574229915482
"13" "I" 3 0.000148279952550415 9.04105871530219e-05 1.64007288548462
"14" "Ir" 1 4.94266508501384e-05 2.51198667709253e-07 196.763188678002
"15" "Mg" 7 0.000345986555950969 0.00015591063975821 2.21913370689475
"16" "Mn" 2 9.88533017002768e-05 3.96684562757528e-05 2.49198761386388
"17" "N.2" 11 0.000543693159351522 0.000278725855045725 1.95063769474249
"18" "N.3" 73 0.0036081455120601 0.00666773370278517 0.541135215186076
"19" "N.4" 205 0.0101324634242784 0.000326307069354319 31.051927389523
"20" "N.am" 2481 0.122627520759193 0.189540070730009 0.646974121550638
"21" "N.ar" 147 0.00726571767497034 0.00534416792262512 1.3595601373621
"22" "N.pl3" 325 0.016063661526295 0.0143886178199414 1.11641449702223
"23" "Na" 4 0.000197706603400554 0.000103472917873903 1.91070869037914
"24" "O.2" 3790 0.187327006722025 0.21602453239682 0.867156172697643
"25" "O.3" 773 0.038206801107157 0.0266702858812491 1.43256061360852
"26" "O.3.wat" 5284 0.261170423092131 0.179663608978795 1.45366345792907
"27" "O.co2" 999 0.0493772241992883 0.0237318475992755 2.08063126955171
"28" "S.3" 112 0.0055357848952155 0.00630473069472299 0.878036693914446
"29" "Se" 3 0.000148279952550415 0.000640849667770922 0.231380244084669
"30" "Tb" 1 4.94266508501384e-05 1.48625878394641e-06 33.255750199099
"31" "Zn" 6 0.00029655990510083 0.000350631473677499 0.845788034914395
