"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.2" 8 0.04 0.0521001527413499 0.767752067802548
"2" "C.3" 38 0.19 0.213055971207944 0.89178444012986
"3" "C.ar" 21 0.105 0.0425055358953058 2.47026646737551
"4" "Cu" 18 0.09 1.75629735173386e-05 5124.41699642431
"5" "empty" 2 0.01 0.0127531051609311 0.784122758638799
"6" "N.2" 1 0.005 0.000299700943799448 16.683297478522
"7" "N.4" 1 0.005 0.00032513480890501 15.3782365439093
"8" "N.am" 33 0.165 0.191235703603491 0.862809595127235
"9" "N.ar" 16 0.08 0.00521896631999436 15.3287059342599
"10" "N.pl3" 2 0.01 0.0138127239409956 0.72397016278016
"11" "O.2" 16 0.08 0.20613532231322 0.388094573517299
"12" "O.3" 8 0.04 0.0262568547406443 1.52341171077441
"13" "O.3.wat" 23 0.115 0.191853087129053 0.599416989952543
"14" "O.co2" 5 0.025 0.0234805023990101 1.06471316393358
"15" "S.3" 8 0.04 0.00643510280326409 6.21590691289512
