"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.3" 6 0.041958041958042 0.118657186540591 0.35360725448929
"2" "C.ar" 3 0.020979020979021 0.0370847733122516 0.565704441614861
"3" "Co.oh" 1 0.00699300699300699 2.21892156476507e-05 315.153410740203
"4" "N.3" 3 0.020979020979021 0.00799339280517613 2.62454523258709
"5" "N.am" 3 0.020979020979021 0.171222496414872 0.122524910092356
"6" "N.ar" 31 0.216783216783217 0.00719066652928891 30.1478612448816
"7" "N.pl3" 2 0.013986013986014 0.0184209007004549 0.759247021274514
"8" "O.2" 5 0.034965034965035 0.338724698694525 0.103225525330138
"9" "O.3" 41 0.286713286713287 0.041770968191257 6.86393682331017
"10" "O.3.wat" 40 0.27972027972028 0.177342030891826 1.57729263792463
"11" "O.co2" 6 0.041958041958042 0.0453443111058657 0.925320970475926
"12" "Ru.oh" 2 0.013986013986014 0.0105950574066409 1.32005079814364
