"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.2" 3 0.130434782608696 0.0544419313878471 2.3958514932079
"2" "C.3" 8 0.347826086956522 0.210372039042804 1.65338553801701
"3" "C.ar" 1 0.0434782608695652 0.0426428997000981 1.01958968961637
"4" "empty" 1 0.0434782608695652 0.0187032270697378 2.32463952383458
"5" "H" 2 0.0869565217391304 0.00429606241483057 20.2409819370745
"6" "N.am" 2 0.0869565217391304 0.193425988520137 0.449559660542087
"7" "N.ar" 1 0.0434782608695652 0.00518294024440039 8.38872509026875
"8" "O.2" 3 0.130434782608696 0.19635789563675 0.664270627802979
"9" "O.3" 1 0.0434782608695652 0.0260776663576784 1.667260416374
"10" "O.3.wat" 1 0.0434782608695652 0.194113058742767 0.22398421389661
