"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.2" 39 0.024904214559387 0.0503260202842087 0.494857618757536
"2" "C.3" 453 0.289272030651341 0.198998747230378 1.45363744585012
"3" "C.ar" 92 0.0587484035759898 0.0465919939551553 1.26091198484733
"4" "Cl" 1 0.000638569604086846 0.000237592073208335 2.68767217468114
"5" "empty" 13 0.00830140485312899 0.000480689583883964 17.2697831021296
"6" "H" 40 0.0255427841634738 0.00496747458717278 5.14200600631787
"7" "Hg" 1 0.000638569604086846 1.46113891717549e-05 43.70355183758
"8" "I" 34 0.0217113665389527 7.78087873229411e-05 279.03489163558
"9" "N.2" 3 0.00191570881226054 0.000289192466200277 6.62433858471899
"10" "N.3" 42 0.0268199233716475 0.00714944901456228 3.75132731445733
"11" "N.4" 4 0.00255427841634738 0.000349291747449716 7.31273622980484
"12" "N.am" 222 0.14176245210728 0.156611839905898 0.905183491825773
"13" "N.ar" 14 0.00893997445721584 0.00659978446316982 1.35458582126515
"14" "N.pl3" 72 0.0459770114942529 0.0174078164735835 2.64117050889314
"15" "Na" 3 0.00191570881226054 8.29374267886716e-05 23.0982426925524
"16" "O.2" 88 0.0561941251596424 0.272289621848456 0.206376301741377
"17" "O.3" 64 0.0408684546615581 0.0316958920267743 1.28939279030341
"18" "O.3.wat" 345 0.220306513409962 0.168459918133517 1.30776813767268
"19" "O.co2" 19 0.0121328224776501 0.0288193532831687 0.420995653803792
"20" "Pt" 1 0.000638569604086846 3.68424712640237e-06 173.324313537676
"21" "S.3" 16 0.0102171136653895 0.00543363651477423 1.88034544408866
