"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Au" 1 0.0123456790123457 9.10595170446041e-06 1355.78129700582
"2" "C.2" 6 0.0740740740740741 0.0567351449585872 1.30561178839224
"3" "C.3" 12 0.148148148148148 0.197216157751424 0.751196807793394
"4" "C.ar" 3 0.037037037037037 0.0403850632750604 0.917097412594846
"5" "empty" 6 0.0740740740740741 0.0509188910064471 1.45474641355985
"6" "N.am" 22 0.271604938271605 0.191841406391005 1.4157784984021
"7" "O.2" 14 0.172839506172839 0.189583381566966 0.911680679731878
"8" "O.3" 4 0.0493827160493827 0.0247199166254875 1.99768942579954
"9" "O.3.wat" 8 0.0987654320987654 0.187894698523291 0.525642462906013
"10" "O.co2" 5 0.0617283950617284 0.0224591076828819 2.7484794112625
