"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.2" 1 0.0294117647058824 0.0558941318190966 0.526204876051651
"2" "C.3" 6 0.176470588235294 0.205618376388297 0.858243272488646
"3" "empty" 4 0.117647058823529 0.0276719824351844 4.2514864664681
"4" "N.2" 1 0.0294117647058824 0.000313286605078056 93.8813349474496
"5" "N.3" 1 0.0294117647058824 0.00649922126319688 4.52542904985129
"6" "N.am" 7 0.205882352941176 0.194863682228326 1.05654553268648
"7" "N.pl3" 1 0.0294117647058824 0.0133694838918226 2.19991773383803
"8" "O.2" 7 0.205882352941176 0.19162514527133 1.07440154917904
"9" "O.3" 1 0.0294117647058824 0.0256585832470501 1.14627391632247
"10" "O.3.wat" 1 0.0294117647058824 0.19374666455269 0.151805269906382
"11" "O.co2" 4 0.117647058823529 0.0230035807951418 5.11429328639025
