"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.2" 10 0.0207900207900208 0.0493438544266878 0.42132948533458
"2" "C.3" 84 0.174636174636175 0.218238806786232 0.800206788187003
"3" "C.ar" 8 0.0166320166320166 0.0424987953977222 0.391352660148764
"4" "Ca" 1 0.00207900207900208 0.000250193873038416 8.30956431408238
"5" "Cd" 17 0.0353430353430353 3.08137032390017e-05 1146.99083939709
"6" "empty" 1 0.00207900207900208 0.00830299516312779 0.250391821042433
"7" "N.2" 3 0.00623700623700624 0.000285277953628475 21.8629100415129
"8" "N.3" 8 0.0166320166320166 0.00659896806749976 2.52039659260213
"9" "N.4" 1 0.00207900207900208 0.00031881297576766 6.52107108876643
"10" "N.am" 60 0.124740124740125 0.189271685886784 0.659053276541004
"11" "N.ar" 5 0.0103950103950104 0.00524532124688153 1.9817681140484
"12" "N.pl3" 16 0.0332640332640333 0.0139479316238901 2.38487212018293
"13" "O.2" 69 0.143451143451143 0.214533375238853 0.668665858127812
"14" "O.3" 23 0.0478170478170478 0.0265722765343979 1.79950888871522
"15" "O.3.wat" 155 0.322245322245322 0.186858692417991 1.72454017565573
"16" "O.co2" 12 0.0249480249480249 0.0236670802094511 1.05412347983941
"17" "S.3" 6 0.0124740124740125 0.0063178558251108 1.9744060040803
"18" "Zn" 2 0.00415800415800416 0.000378221460680898 10.9935701441125
