"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.2" 97 0.0632746249184605 0.0567351449585872 1.11526329869513
"2" "C.3" 178 0.116112198303979 0.197216157751424 0.588756010804803
"3" "C.ar" 53 0.0345727332028702 0.0403850632750604 0.856077232500473
"4" "Du" 101 0.065883887801696 9.93490730790095e-05 663.155535928357
"5" "empty" 161 0.105022831050228 0.0509188910064471 2.062551421965
"6" "Mg" 1 0.000652315720808871 0.000176613596621914 3.69346263982902
"7" "N.3" 9 0.00587084148727984 0.0060913792929486 0.963795095484523
"8" "N.am" 242 0.157860404435747 0.191841406391005 0.822869303376565
"9" "N.ar" 15 0.00978473581213307 0.0048651948629705 2.01117038221957
"10" "N.pl3" 13 0.00848010437051533 0.0128770717034456 0.658542917660873
"11" "O.2" 273 0.178082191780822 0.189583381566966 0.939334398980105
"12" "O.3" 55 0.0358773646444879 0.0247199166254875 1.45135459751092
"13" "O.3.wat" 284 0.185257664709719 0.187894698523291 0.985965363396112
"14" "O.co2" 43 0.0280495759947815 0.0224591076828819 1.24891765028406
"15" "S.3" 5 0.00326157860404436 0.00633242534783794 0.515059937525825
"16" "Se" 1 0.000652315720808871 0.000622826163362783 1.04734797473322
"17" "Zn" 2 0.00130463144161774 0.000362689009727543 3.59710773314526
