"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.1" 2 0.000159299084030267 5.08677302111237e-05 3.13163342199671
"2" "C.2" 110 0.00876144962166468 0.0467907758342025 0.187247368000689
"3" "C.3" 1930 0.153723616089207 0.229753021051244 0.669082022886311
"4" "C.ar" 268 0.0213460772600558 0.0483857827080447 0.441164244233807
"5" "C.cat" 5 0.000398247710075667 0.000348998682337389 1.14111522544566
"6" "Ca" 40 0.00318598168060534 0.000202298660395185 15.7489015220447
"7" "Cd" 1 7.96495420151334e-05 2.1247220643741e-05 3.74870404702069
"8" "Cl" 11 0.000876144962166468 0.000244583769459576 3.5821876656099
"9" "Co.oh" 2 0.000159299084030267 7.41036069742296e-06 21.4968056933673
"10" "empty" 140 0.0111509358821187 0.00138778890620439 8.03503748463918
"11" "F" 3 0.0002389486260454 1.42136579478819e-05 16.8111985613815
"12" "Fe" 12 0.000955794504181601 4.69950840839394e-05 20.3381805312749
"13" "H" 24 0.0019115890083632 0.00464305150782628 0.411709627847343
"14" "K" 3 0.0002389486260454 2.9076245787346e-05 8.21800131258317
"15" "Mg" 211 0.0168060533651932 0.000121936019950533 137.826815833509
"16" "Mn" 26 0.00207088809239347 2.72550554464539e-05 75.9817970820862
"17" "N.2" 20 0.00159299084030267 0.000283498629732201 5.61904246876763
"18" "N.3" 586 0.0466746316208682 0.00691286173602478 6.751853776799
"19" "N.4" 40 0.00318598168060534 0.000341462722306111 9.33039383944582
"20" "N.am" 1996 0.158980485862206 0.175875805201629 0.903936079666823
"21" "N.ar" 302 0.0240541616885703 0.00592851882338377 4.05736447925135
"22" "N.pl3" 903 0.0719235364396655 0.0161965155646672 4.44067961114841
"23" "Na" 25 0.00199123855037834 8.71031380281834e-05 22.8606981959025
"24" "Ni" 1 7.96495420151334e-05 1.57208499541374e-05 5.06649082253796
"25" "O.2" 464 0.0369573874950219 0.236268444628508 0.156421174029952
"26" "O.3" 1299 0.103464755077658 0.0277995913583807 3.72180848789588
"27" "O.3.wat" 3808 0.303305455993628 0.165138653081954 1.83667148988496
"28" "O.co2" 265 0.0211071286340104 0.0246151667810528 0.857484689084345
"29" "P.3" 10 0.000796495420151334 8.12209025593251e-06 98.0653249413919
"30" "Ru.oh" 11 0.000876144962166468 0.0011176666055277 0.783905466829977
"31" "S.2" 2 0.000159299084030267 8.41515536825997e-06 18.93002292401
"32" "S.3" 17 0.00135404221425727 0.00610119697421157 0.221930585093468
"33" "Se" 1 7.96495420151334e-05 0.00063155531706568 0.126116493461253
"34" "Zn" 17 0.00135404221425727 0.000247681886361323 5.46686006857185
