"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.2" 115 0.0492505353319058 0.0558941318190966 0.881139642553299
"2" "C.3" 251 0.107494646680942 0.205618376388297 0.522787158273955
"3" "C.ar" 40 0.0171306209850107 0.0420803612169855 0.407093011789453
"4" "Ca" 31 0.0132762312633833 0.000241380986446283 55.0011476000733
"5" "empty" 27 0.0115631691648822 0.0276719824351844 0.417865586318813
"6" "H" 5 0.00214132762312634 0.00422373813175261 0.506974522645846
"7" "Mg" 2 0.000856531049250535 0.000184986885545556 4.63022579532861
"8" "N.2" 292 0.125053533190578 0.000313286605078056 399.166549618107
"9" "N.3" 78 0.0334047109207709 0.00649922126319688 5.1398020728932
"10" "N.4" 1 0.000428265524625268 0.000317222050872168 1.35004966851389
"11" "N.am" 428 0.183297644539615 0.194863682228326 0.940645493524241
"12" "N.ar" 17 0.00728051391862955 0.00506803778714572 1.43655478202933
"13" "N.pl3" 33 0.0141327623126338 0.0133694838918226 1.05709109094915
"14" "Na" 2 0.000856531049250535 0.00010937608656507 7.83106322551564
"15" "O.2" 311 0.133190578158458 0.19162514527133 0.695057937046144
"16" "O.3" 100 0.0428265524625268 0.0256585832470501 1.66909264046956
"17" "O.3.wat" 504 0.215845824411135 0.19374666455269 1.11406214351853
"18" "O.co2" 93 0.0398286937901499 0.0230035807951418 1.73141278068158
"19" "S.3" 3 0.0012847965738758 0.00650522909799959 0.197502125524048
"20" "Se" 2 0.000856531049250535 0.000646857502573635 1.32414178678098
