"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Ag" 6 1.5973913534271e-06 5.02397335418506e-07 3.17953786935681
"2" "As" 16 4.25971027580559e-06 1.94678967474671e-06 2.18806907138533
"3" "Au" 18 4.79217406028129e-06 7.68249258744131e-06 0.623778546576814
"4" "Ba" 5 1.33115946118925e-06 2.78411856711088e-06 0.478125995392003
"5" "Br" 146 3.8869856266726e-05 4.3101504734446e-05 0.901821328656813
"6" "C.1" 223 5.93697119690404e-05 3.86845948272249e-05 1.53471200187569
"7" "C.2" 182075 0.0484741717792064 0.0493438544266878 0.982375056476922
"8" "C.3" 1148208 0.305689588522637 0.218238806786232 1.40071141802963
"9" "C.ar" 255800 0.0681021180344419 0.0424987953977222 1.60244819640445
"10" "C.cat" 602 0.000160271599127185 0.000124615472406098 1.28612921038321
"11" "Ca" 439 0.000116875800692416 0.000250193873038416 0.467140938637095
"12" "Cd" 89 2.36946384091686e-05 3.08137032390017e-05 0.768964321665099
"13" "Cl" 1119 0.000297913487414154 0.000240815789443937 1.23710113901609
"14" "Co.oh" 39 1.03830437972761e-05 1.01526128199156e-05 1.02269671674158
"15" "Cs" 10 2.66231892237849e-06 2.90971790096551e-06 0.914974926433616
"16" "Cu" 175 4.65905811416237e-05 1.6432579512647e-05 2.83525669878951
"17" "Du" 431 0.000114745945554513 0.000100123602304446 1.14604292008596
"18" "elt_symbol" 11 2.92855081461634e-06 4.01499203888622e-05 0.0729403890780501
"19" "empty" 35503 0.00945203087012037 0.00830299516312779 1.13838809783911
"20" "F" 57 1.51752178575574e-05 1.29785978316447e-05 1.16924941002154
"21" "Fe" 346 9.21162347142959e-05 5.7545428127728e-05 1.6007567883557
"22" "Ga" 2 5.32463784475699e-07 3.13998334636566e-07 1.69575353032364
"23" "Gd" 6 1.5973913534271e-06 1.73745745165567e-06 0.919384444151366
"24" "H" 9716 0.00258670906498295 0.0044343263481822 0.583337549353655
"25" "Hg" 59 1.57076816420331e-05 1.7437374183484e-05 0.900805446780561
"26" "I" 300 7.98695676713548e-05 9.03059210414764e-05 0.884433343353773
"27" "K" 156 4.15321751891045e-05 3.50422141454408e-05 1.18520408033372
"28" "Mg" 502 0.0001336484099034 0.000172636284383184 0.774161760842547
"29" "Mn" 261 6.94865238740787e-05 4.10709821704628e-05 1.69186418736418
"30" "Mo" 6 1.5973913534271e-06 2.05145578629223e-06 0.77866233535269
"31" "N.1" 46 1.22466670429411e-05 1.20575360500441e-05 1.01568570826676
"32" "N.2" 655 0.000174381889415791 0.000285277953628475 0.611270121640362
"33" "N.3" 16412 0.00436939781540758 0.00659896806749976 0.662133498861297
"34" "N.4" 797 0.000212186818113566 0.00031881297576766 0.665552641333521
"35" "N.am" 441456 0.117529666219752 0.189271685886784 0.6209574647634
"36" "N.ar" 23086 0.00614622946420299 0.00524532124688153 1.17175463139785
"37" "N.pl3" 44266 0.0117850209418006 0.0139479316238901 0.84492964688866
"38" "Na" 300 7.98695676713548e-05 0.000103849715875467 0.769087974849461
"39" "Ni" 102 2.71556530082606e-05 2.0242425972904e-05 1.34152166566451
"40" "O.2" 739774 0.196951431848363 0.214533375238853 0.918045649676116
"41" "O.3" 114662 0.0305266812277763 0.0265722765343979 1.14881693287586
"42" "O.3.wat" 594689 0.158325177763034 0.186858692417991 0.847298970758455
"43" "O.co2" 102420 0.0272674704030005 0.0236670802094511 1.15212650490413
"44" "Os" 2 5.32463784475699e-07 9.21061781600593e-07 0.578097794428512
"45" "P.3" 70 1.86362324566495e-05 5.61010357883998e-06 3.32190523664145
"46" "Pb" 10 2.66231892237849e-06 1.25599333854626e-06 2.11969191290455
"47" "Pr" 4 1.0649275689514e-06 6.27996669273132e-07 1.69575353032364
"48" "Pt" 17 4.52594216804344e-06 6.25903347042221e-06 0.723105602395531
"49" "Rb" 2 5.32463784475699e-07 1.04666111545522e-07 5.0872605909709
"50" "Ru.oh" 27 7.18826109042193e-06 0.0010466192490106 0.00686807652087157
"51" "S.2" 52 1.38440583963682e-05 7.57782647589579e-06 1.82691678681276
"52" "S.3" 35657 0.009493030581525 0.0063178558251108 1.50257157559598
"53" "S.O" 36 9.58434812056258e-06 3.05625045712924e-06 3.13598255607796
"54" "Sb" 1 2.66231892237849e-07 2.51198667709253e-07 1.05984595645227
"55" "Se" 3647 0.000970947710991437 0.000621779502247328 1.56156275252255
"56" "Sr" 4 1.0649275689514e-06 1.61185811780104e-06 0.660683193632585
"57" "Ta" 3 7.98695676713548e-07 2.09332223091044e-07 3.81544544322818
"58" "Tb" 3 7.98695676713548e-07 1.31879300547358e-06 0.605626260829868
"59" "U" 6 1.5973913534271e-06 4.18664446182088e-07 3.81544544322818
"60" "V" 2 5.32463784475699e-07 2.30265445400148e-07 2.31239117771405
"61" "W" 7 1.86362324566495e-06 1.9258564524376e-06 0.967685438499903
"62" "Xe" 9 2.39608703014065e-06 2.34452089861969e-06 1.02199431515041
"63" "Zn" 1574 0.000419048998382375 0.000378221460680898 1.10794611608759
