"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.1" 34 2.46219445253106e-05 5.60382361214725e-05 0.43937757912184
"2" "C.2" 182398 0.132088042280224 0.161157112332318 0.819622791502049
"3" "C.3" 489962 0.354818152456184 0.38613503510941 0.918896552227247
"4" "C.ar" 90150 0.0652843617340222 0.0735371539785452 0.887773842227688
"5" "C.cat" 15411 0.0111602584435165 0.00499246885460985 2.2354187414132
"6" "Co.oh" 6 4.34504903387835e-06 3.41211523638402e-06 1.27341802162667
"7" "Du" 43 3.11395180761282e-05 2.90343793427278e-05 1.07250503647937
"8" "empty" 39103 0.0283174087286242 0.0292747764677256 0.967297180213933
"9" "N.1" 13 9.41427290673642e-06 7.09636236278639e-06 1.32663362233378
"10" "N.2" 257 0.000186112933617789 0.000209395022757971 0.888812595287461
"11" "N.3" 14369 0.0104056682612997 0.00433669379933254 2.39944730773964
"12" "N.4" 808 0.000585133269895617 0.000236147680869007 2.47782772095143
"13" "N.am" 146432 0.106042370021479 0.120367012138799 0.880991960647808
"14" "N.ar" 12172 0.00881465614006121 0.00651875195961127 1.35219996015723
"15" "N.pl3" 48782 0.0353266969951089 0.0138948659053365 2.54242806197513
"16" "O.2" 148982 0.107889015860877 0.0908521316111878 1.18752321984696
"17" "O.3" 30937 0.0224037969935157 0.0179880435295473 1.24548269836656
"18" "O.3.wat" 121476 0.087969862739901 0.0590597374295686 1.48950649915789
"19" "O.co2" 31292 0.0226608790613535 0.019229509211811 1.1784429239325
"20" "P.3" 115 8.32801064826683e-05 0.000159887951996939 0.52086542758558
"21" "Ru.oh" 4218 0.00305456947081648 0.00768806082457554 0.39731338506744
"22" "S.2" 5 3.62087419489862e-06 5.00304013187595e-06 0.723734789139285
"23" "S.3" 3917 0.00283659284428358 0.00422729677954516 0.671018145214963
