"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Br" 1 0.00140056022408964 4.32899037352279e-05 32.3530454735086
"2" "C.2" 24 0.0336134453781513 0.0456837851720525 0.735785032951136
"3" "C.3" 150 0.210084033613445 0.228162745085643 0.920763964049382
"4" "C.ar" 49 0.0686274509803922 0.0439795068777567 1.56044157500778
"5" "empty" 66 0.092436974789916 0.0050723500309414 18.2236979360748
"6" "H" 1 0.00140056022408964 0.00456474032316792 0.306821445456869
"7" "N.3" 6 0.00840336134453781 0.00666773370278517 1.26030248344016
"8" "N.am" 58 0.0812324929971989 0.189540070730009 0.428576884477957
"9" "N.ar" 6 0.00840336134453781 0.00534416792262512 1.57243587144058
"10" "N.pl3" 7 0.00980392156862745 0.0143886178199414 0.681366458635106
"11" "O.2" 99 0.138655462184874 0.21602453239682 0.641850537281455
"12" "O.3" 48 0.0672268907563025 0.0266702858812491 2.52066629715309
"13" "O.3.wat" 176 0.246498599439776 0.179663608978795 1.37200071200211
"14" "O.co2" 12 0.0168067226890756 0.0237318475992755 0.708192761594707
"15" "S.3" 9 0.0126050420168067 0.00630473069472299 1.99929903863412
"16" "S.O" 2 0.00280112044817927 3.39118201407491e-06 826.001210360688
