"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.3" 1 0.005 0.119064379580948 0.041994087716223
"2" "Cu" 1 0.005 3.7889132379479e-05 131.963961325967
"3" "N.3" 4 0.02 0.00801983146495253 2.49381799198674
"4" "N.4" 3 0.015 0.000391346591068707 38.32919550682
"5" "N.ar" 133 0.665 0.00723699175025895 91.8890089899861
"6" "N.pl3" 20 0.1 0.0184749712136793 5.41272832544159
"7" "O.2" 1 0.005 0.33895655506482 0.0147511529878625
"8" "O.3" 14 0.07 0.0419203057992101 1.66983514708328
"9" "O.3.wat" 6 0.03 0.177346866466179 0.169160022941376
"10" "S.3" 17 0.085 0.00459452829851378 18.5002669430713
