"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Au" 3 8.1837525233237e-06 9.10595170446041e-06 0.898725667446162
"2" "Ba" 1 2.72791750777456e-06 2.3654541209288e-06 1.15323205114773
"3" "Br" 13 3.54629276010693e-05 3.94591240526618e-05 0.898725667446161
"4" "C.1" 15 4.09187626166185e-05 3.23627616898754e-05 1.26437796034631
"5" "C.2" 24140 0.065851928637678 0.0567351449585872 1.16069023328918
"6" "C.3" 64465 0.175855202138687 0.197216157751424 0.891687598742997
"7" "C.ar" 14283 0.0389628457635441 0.0403850632750604 0.964783576001116
"8" "C.cat" 33 9.00212777565606e-05 7.30778790810835e-05 1.23185400135488
"9" "Ca" 67 0.000182770473020896 0.000230621310179403 0.792513375623079
"10" "Cd" 7 1.9095422554422e-05 3.39746198076764e-05 0.562049631828623
"11" "Cl" 140 0.000381908451088439 0.000224990273378254 1.69744427327476
"12" "Co.oh" 6 1.63675050466474e-05 1.03828782653158e-05 1.57639381185113
"13" "Cs" 3 8.1837525233237e-06 2.55385312171074e-06 3.20447266671377
"14" "Cu" 31 8.45654427410115e-05 2.11425545321954e-05 3.99977413383218
"15" "Du" 37 0.000100932947787659 9.93490730790095e-05 1.01594252124919
"16" "empty" 25584 0.0697910415189045 0.0509188910064471 1.37063160920115
"17" "F" 5 1.36395875388728e-05 1.46532556163731e-05 0.930823012712094
"18" "Fe" 69 0.000188226308036445 6.24856685926766e-05 3.01231165922909
"19" "H" 615 0.00167766926728136 0.00412196080488575 0.407007573990713
"20" "Hg" 5 1.36395875388728e-05 2.24822807599781e-05 0.606681665641031
"21" "I" 24 6.54700201865896e-05 8.61192765796555e-05 0.760224920445465
"22" "K" 19 5.18304326477167e-05 3.03531723482014e-05 1.70757876814771
"23" "Li" 1 2.72791750777456e-06 1.04666111545522e-07 26.0630443559387
"24" "Mg" 133 0.000362813028534017 0.000176613596621914 2.05427574928283
"25" "Mn" 71 0.000193682143051994 4.67648186385392e-05 4.14162074590789
"26" "Mo" 2 5.45583501554913e-06 1.48625878394641e-06 3.67085131773785
"27" "N.1" 4 1.09116700310983e-05 1.07387430445706e-05 1.01610309379877
"28" "N.2" 95 0.000259152163238584 0.000300035875356393 0.863737254522493
"29" "N.3" 2314 0.00631240111299034 0.0060913792929486 1.03628436342777
"30" "N.4" 97 0.000264607998254133 0.000300663872025666 0.880079127802707
"31" "N.am" 62950 0.171722407114409 0.191841406391005 0.895126919390957
"32" "N.ar" 2616 0.00713623220033826 0.0048651948629705 1.46679267764851
"33" "N.pl3" 5011 0.0136695946314583 0.0128770717034456 1.06154527568567
"34" "Na" 49 0.000133667957880954 0.000104498645767049 1.27913579070613
"35" "Ni" 12 3.27350100932948e-05 2.55175979947983e-05 1.28284057535383
"36" "O.2" 72156 0.196835615690982 0.189583381566966 1.03825353289974
"37" "O.3" 10696 0.0291778056631567 0.0247199166254875 1.18033592528678
"38" "O.3.wat" 68225 0.18611217196792 0.187894698523291 0.990513162056297
"39" "O.co2" 9745 0.0265835561132631 0.0224591076828819 1.18364257781821
"40" "P.3" 12 3.27350100932948e-05 2.80505178941999e-06 11.6700198608681
"41" "Pr" 1 2.72791750777456e-06 7.1172955850955e-07 3.83280064057921
"42" "Pt" 7 1.9095422554422e-05 6.71956436122251e-06 2.84176496092789
"43" "Ru.oh" 2 5.45583501554913e-06 0.000940508745125752 0.00580094022923694
"44" "S.2" 5 1.36395875388728e-05 6.02876802502207e-06 2.26241704478634
"45" "S.3" 2435 0.00664247913143107 0.00633242534783794 1.04896288018602
"46" "S.O" 3 8.1837525233237e-06 2.97251756789282e-06 2.75313848830339
"47" "Se" 154 0.000420099296197283 0.000622826163362783 0.674504895441562
"48" "Sr" 3 8.1837525233237e-06 1.61185811780104e-06 5.07721643297506
"49" "Tb" 1 2.72791750777456e-06 9.62928226218802e-07 2.83293960390638
"50" "W" 1 2.72791750777456e-06 1.77932389627387e-06 1.53312025623169
"51" "Zn" 214 0.000583774346663757 0.000362689009727543 1.60957274967415
