"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Ag" 9 5.11905325271469e-07 4.18664446182088e-07 1.22271028729492
"2" "Al" 1 5.68783694746077e-08 1.8839900078194e-07 0.30190377464072
"3" "As" 43 2.44576988740813e-06 2.34452089861969e-06 1.04318536416035
"4" "Au" 136 7.73545824854664e-06 7.66155936513221e-06 1.00964541027389
"5" "B" 2 1.13756738949215e-07 8.37328892364176e-08 1.35856698588324
"6" "Ba" 45 2.55952662635735e-06 2.51198667709253e-06 1.01892523941243
"7" "Br" 602 3.42407784237138e-05 4.28712392890458e-05 0.798688794435266
"8" "C.1" 716 4.07249125438191e-05 3.85799287156794e-05 1.05559843938405
"9" "C.2" 1184983 0.067399900895129 0.0544419313878471 1.23801450787939
"10" "C.3" 4042185 0.229912891914717 0.210372039042804 1.09288712017445
"11" "C.ar" 742933 0.0422568176688787 0.0426428997000981 0.990946159057319
"12" "C.cat" 1816 0.000103291118965888 9.34040379432238e-05 1.10585282221603
"13" "Ca" 4215 0.000239742327335471 0.000248268016585978 0.965659333136236
"14" "Cd" 532 3.02592925604913e-05 3.38071540292036e-05 0.895055896581902
"15" "Cl" 3373 0.000191850740237852 0.000240480857886991 0.797779673291119
"16" "Co.oh" 188 1.06931334612262e-05 1.13667397138437e-05 0.940738833687107
"17" "Cs" 40 2.27513477898431e-06 2.51198667709253e-06 0.905711323922162
"18" "Cu" 280 1.59259434528902e-05 2.07657565306316e-05 0.76693297590183
"19" "Du" 1621 9.2199836918339e-05 0.000101170263419902 0.911333368142656
"20" "Dy" 9 5.11905325271469e-07 3.76798001563879e-07 1.35856698588324
"21" "elt_symbol" 5 2.84391847373038e-07 3.64238068178417e-05 0.00780785624070829
"22" "empty" 304024 0.0172923894011481 0.0187032270697378 0.924567152859282
"23" "Er" 2 1.13756738949215e-07 1.04666111545522e-07 1.08685358870659
"24" "Eu" 1 5.68783694746077e-08 2.51198667709253e-07 0.22642783098054
"25" "F" 207 1.17738224812438e-05 1.32716629439722e-05 0.887139956081486
"26" "Fe" 883 5.02236002460786e-05 6.15855400333851e-05 0.815509618310608
"27" "Ga" 4 2.27513477898431e-07 2.51198667709253e-07 0.905711323922162
"28" "Gd" 28 1.59259434528901e-06 1.82119034089208e-06 0.874479898959331
"29" "H" 43980 0.00250151068949325 0.00429606241483057 0.582279875836464
"30" "Hg" 378 2.15000236614017e-05 2.25660136492145e-05 0.952761262827212
"31" "Ho" 6 3.41270216847646e-07 3.76798001563879e-07 0.905711323922163
"32" "I" 1361 7.7411460854941e-05 9.13735153792407e-05 0.847198015022724
"33" "Ir" 7 3.98148586322254e-07 2.09332223091044e-07 1.90199378023654
"34" "K" 598 3.40132649458154e-05 3.48538151446588e-05 0.975883552622439
"35" "La" 7 3.98148586322254e-07 5.86130224654923e-07 0.679283492941622
"36" "Li" 2 1.13756738949215e-07 1.67465778472835e-07 0.679283492941623
"37" "Lu" 4 2.27513477898431e-07 2.93065112327462e-07 0.776323991933281
"38" "Mg" 2696 0.000153344084103542 0.000187519805444957 0.817748737205008
"39" "Mn" 656 3.73122103753426e-05 4.6115888746957e-05 0.809096634352617
"40" "Mo" 37 2.10449967056048e-06 2.23985478707417e-06 0.939569691171589
"41" "N.1" 211 1.20013359591422e-05 1.28739317200992e-05 0.932219948036958
"42" "N.2" 4934 0.000280637874987714 0.00031133981540331 0.901387683500023
"43" "N.3" 112016 0.00637128743506765 0.00659327423103168 0.966331326714847
"44" "N.4" 5273 0.000299919642239606 0.000317682581762968 0.944085887791559
"45" "N.am" 3728230 0.212055643426317 0.193425988520137 1.09631412535984
"46" "N.ar" 82849 0.00471231603260177 0.00518294024440039 0.90919744592713
"47" "N.pl3" 232409 0.0132190449712241 0.013705273710883 0.964522507910747
"48" "Na" 1836 0.00010442868635538 0.000109962216789725 0.949677893044601
"49" "Ni" 393 2.23531992035208e-05 2.29846780953966e-05 0.9725260937197
"50" "O.2" 3212177 0.182703390223837 0.19635789563675 0.930461133897192
"51" "O.3" 431302 0.0245317545111372 0.0260776663576784 0.94071893453434
"52" "O.3.wat" 2921070 0.166145698721192 0.194113058742767 0.855922315568494
"53" "O.co2" 375647 0.0213661888580279 0.0233336349112894 0.915681973222717
"54" "Os" 19 1.08068902001755e-06 9.41995003909698e-07 1.14723434363474
