"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.1" 413 6.94817836596341e-05 0.000115216455589311 0.603054340669027
"2" "C.2" 2058397 0.346298050943438 0.169747918368974 2.04007244548769
"3" "C.3" 1363218 0.229343385367843 0.344113454380668 0.666476077724461
"4" "C.ar" 258674 0.043518476770877 0.0740474012723296 0.58771106106514
"5" "C.cat" 14221 0.00239249502523888 0.00635229097580928 0.37663498639309
"6" "Co.oh" 5 8.41183821545208e-07 3.3493155694567e-06 0.251150960278627
"7" "Du" 190 3.19649852187179e-05 3.91451257180252e-05 0.816576384221419
"8" "empty" 863 0.000145188327598703 0.000834105176128574 0.174064772349911
"9" "N.1" 50 8.41183821545207e-06 1.5239385841028e-05 0.551980132480499
"10" "N.2" 1106 0.0001860698613258 0.000252015063379308 0.738328331770177
"11" "N.3" 21690 0.00364905541786311 0.00512631587805427 0.711828046625979
"12" "N.4" 881 0.000148216589356266 0.00026599845588179 0.557208457714255
"13" "N.am" 612344 0.103018773204056 0.112850331605268 0.912879667597243
"14" "N.ar" 26943 0.00453280314077851 0.00693333442744309 0.653769580598485
"15" "N.pl3" 58375 0.0098208211165403 0.015470321149542 0.634816887226096
"16" "O.2" 861906 0.145004276578549 0.130401540651669 1.11198284816195
"17" "O.3" 95180 0.0160127752269346 0.0200348940069315 0.799244319505489
"18" "O.3.wat" 447055 0.0752110866681786 0.0790650737265996 0.951255505411304
"19" "O.co2" 81336 0.0136837054618402 0.0207687081149771 0.658861657936844
"20" "P.3" 1711 0.00028785310373277 0.000170417362818419 1.6891066671386
"21" "Ru.oh" 18962 0.00319010552482805 0.00845934540055449 0.377110210515691
"22" "S.2" 32 5.38357645788933e-06 8.77102014751474e-06 0.613791368318172
"23" "S.3" 20452 0.00344077830364852 0.00488981233240601 0.703662649964216
