"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.1" 580 0.00021613371074751 0.000116702714373257 1.85200243120513
"2" "C.2" 430728 0.160508346487678 0.167527698944426 0.958100346981568
"3" "C.3" 1092565 0.407138151177332 0.365090175925731 1.11517147823817
"4" "C.ar" 146813 0.0547090318551278 0.0749227867628518 0.730205511819718
"5" "C.cat" 31213 0.0116313474371759 0.0061005899107646 1.90659388801928
"6" "Co.oh" 4 1.49057731550007e-06 3.72611357102058e-06 0.400035395349423
"7" "Du" 65 2.42218813768761e-05 3.61098084832051e-05 0.670783989013451
"8" "empty" 6104 0.0022746209834531 0.00136882340679234 1.66173442985124
"9" "N.1" 79 2.94389019811263e-05 1.50509868402461e-05 1.95594496849915
"10" "N.2" 928 0.000345813937196015 0.000247891218584414 1.3950229426068
"11" "N.3" 20910 0.0077919929167766 0.00497612000798644 1.56587721041109
"12" "N.4" 1181 0.000440092952401395 0.000256787838065784 1.71383876945392
"13" "N.am" 209035 0.0778957072863891 0.116229728215183 0.670187468236836
"14" "N.ar" 18292 0.0068164100637818 0.0067668943768634 1.00731734295834
"15" "N.pl3" 55900 0.0208308179841134 0.0150410226264269 1.38493362462695
"16" "O.2" 179731 0.0669757378730356 0.115260980553162 0.581079022160013
"17" "O.3" 50776 0.0189213884429578 0.019252598556018 0.982796602126385
"18" "O.3.wat" 340021 0.126706897348412 0.0732666758130893 1.7293932874975
"19" "O.co2" 79865 0.0297612393256032 0.0202087234849863 1.47269268876452
"20" "P.3" 731 0.000272403004407637 0.000178455720185115 1.52644591120458
"21" "Ru.oh" 11928 0.0044449015548212 0.0083347508613707 0.533297470884475
"22" "S.2" 23 8.57081956412538e-06 8.18488992285982e-06 1.04715147606172
"23" "S.3" 6052 0.0022552434783516 0.00475416505184301 0.474372146056925
