"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Br" 3 1.41023170106849e-05 4.27665731775003e-05 0.329750923744906
"2" "C.1" 5 2.35038616844748e-05 3.89357934949342e-05 0.603656932984627
"3" "C.2" 6519 0.0306443348642182 0.0521001527413499 0.588181286460931
"4" "C.3" 5958 0.0280072015832201 0.213055971207944 0.131454666228927
"5" "C.ar" 1946 0.00914770296759758 0.0425055358953058 0.215212037089217
"6" "C.cat" 10 4.70077233689495e-05 0.000107261831111851 0.438252105913898
"7" "Ca" 27 0.000126920853096164 0.000253857186942509 0.499969508938533
"8" "Cd" 4 1.88030893475798e-05 3.27814261360575e-05 0.573589729426006
"9" "Cl" 108 0.000507683412384655 0.000245086166794994 2.07144866241804
"10" "Co.oh" 1 4.70077233689495e-06 1.01944792645338e-05 0.461109607947191
"11" "Cu" 3 1.41023170106849e-05 1.75629735173386e-05 0.802957255316857
"12" "Du" 1 4.70077233689495e-06 0.000105273174992486 0.0446530879042118
"13" "empty" 3310 0.0155595564351223 0.0127531051609311 1.22006023151042
"14" "Fe" 13 6.11100403796344e-05 6.18995383680217e-05 0.987245494729001
"15" "Gd" 2 9.4015446737899e-06 1.94678967474671e-06 4.82925546387701
"16" "H" 95532 0.449074182888249 0.00432930437185743 103.728946804352
"17" "Hg" 2 9.4015446737899e-06 2.06820236413951e-05 0.454575666134174
"18" "I" 137 0.000644005810154608 8.99919227068398e-05 7.15626237093011
"19" "K" 9 4.23069510320546e-05 3.53352792577682e-05 1.19730059930837
"20" "Mg" 32 0.000150424714780638 0.000182809830425409 0.822848062549982
"21" "Mn" 8 3.76061786951596e-05 4.49436282976471e-05 0.836741049167327
"22" "N.2" 30 0.000141023170106849 0.000299700943799448 0.470546299651354
"23" "N.3" 334 0.00157005796052291 0.00660700642486646 0.237635301006181
"24" "N.4" 132 0.000620501948470134 0.00032513480890501 1.90844514790607
"25" "N.am" 13296 0.0625014689913553 0.191235703603491 0.326829497910841
"26" "N.ar" 649 0.00305080124664482 0.00521896631999436 0.584560439671149
"27" "N.pl3" 570 0.00267944023203012 0.0138127239409956 0.193983478094256
"28" "Na" 27 0.000126920853096164 0.000108308492227306 1.17184581269764
"29" "Ni" 1 4.70077233689495e-06 2.19798834245596e-05 0.213867027685982
"30" "O.2" 34833 0.163742002811062 0.20613532231322 0.794342284347842
"31" "O.3" 2096 0.00985281881813182 0.0262568547406443 0.375247489292011
"32" "O.3.wat" 42684 0.200647766428024 0.191853087129053 1.04584069733032
"33" "O.co2" 3602 0.0169321819574956 0.0234805023990101 0.721116680970568
"34" "S.2" 1 4.70077233689495e-06 7.1382288074046e-06 0.658534835983229
"35" "S.3" 716 0.00336575299321679 0.00643510280326409 0.523030182440841
"36" "S.O" 2 9.4015446737899e-06 3.13998334636566e-06 2.99413838760375
"37" "Se" 48 0.000225637072170958 0.000629985325392497 0.358162425498372
"38" "W" 1 4.70077233689495e-06 2.17705512014686e-06 2.15923441413732
"39" "Xe" 7 3.29054063582647e-05 2.8678514563473e-06 11.4738879816932
"40" "Zn" 72 0.000338455608256437 0.000386259818047594 0.876238201444844
