"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.3" 11 0.0662650602409639 0.197216157751424 0.336002186618431
"2" "C.ar" 1 0.00602409638554217 0.0403850632750604 0.149166446626873
"3" "empty" 65 0.391566265060241 0.0509188910064471 7.68999986686008
"4" "N.3" 1 0.00602409638554217 0.0060913792929486 0.988954405206007
"5" "N.4" 1 0.00602409638554217 0.000300663872025666 20.0359835219175
"6" "N.am" 12 0.072289156626506 0.191841406391005 0.37681727832608
"7" "N.ar" 1 0.00602409638554217 0.0048651948629705 1.23820248833036
"8" "O.2" 16 0.0963855421686747 0.189583381566966 0.508407126046693
"9" "O.3" 6 0.036144578313253 0.0247199166254875 1.46216424840147
"10" "O.3.wat" 12 0.072289156626506 0.187894698523291 0.384732284596871
"11" "O.co2" 2 0.0120481927710843 0.0224591076828819 0.536450198342802
"12" "S.3" 1 0.00602409638554217 0.00633242534783794 0.951309499068782
"13" "W" 37 0.22289156626506 1.77932389627387e-06 125267.561871014
