"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.2" 17 0.0442708333333333 0.0456837851720525 0.969071042747492
"2" "C.3" 76 0.197916666666667 0.228162745085643 0.867436384464856
"3" "C.ar" 20 0.0520833333333333 0.0439795068777567 1.1842636953184
"4" "Ca" 1 0.00260416666666667 0.000245693230241958 10.5992609731334
"5" "empty" 30 0.078125 0.0050723500309414 15.4021310681314
"6" "Mg" 1 0.00260416666666667 0.00015591063975821 16.7029438831453
"7" "N.2" 1 0.00260416666666667 0.000278725855045725 9.34311123106772
"8" "N.3" 16 0.0416666666666667 0.00666773370278517 6.24899981372414
"9" "N.4" 1 0.00260416666666667 0.000326307069354319 7.98072402114876
"10" "N.am" 44 0.114583333333333 0.189540070730009 0.60453355795436
"11" "N.ar" 5 0.0130208333333333 0.00534416792262512 2.43645662371652
"12" "N.pl3" 4 0.0104166666666667 0.0143886178199414 0.7239518622998
"13" "Na" 7 0.0182291666666667 0.000103472917873903 176.173312217614
"14" "O.2" 47 0.122395833333333 0.21602453239682 0.566583026359718
"15" "O.3" 16 0.0416666666666667 0.0266702858812491 1.56228796542301
"16" "O.3.wat" 91 0.236979166666667 0.179663608978795 1.31901595439195
"17" "O.co2" 5 0.0130208333333333 0.0237318475992755 0.548664965037566
"18" "S.3" 2 0.00520833333333333 0.00630473069472299 0.826099255546738
