"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.1" 13 0.00145478961504029 7.93159793291966e-05 18.3416964317148
"2" "C.2" 370 0.0414055505819158 0.101209345745953 0.409107975916063
"3" "C.3" 2345 0.262421665174575 0.213198379919312 1.23088020309485
"4" "C.ar" 905 0.101275738585497 0.0602653445020169 1.68049713184843
"5" "C.cat" 24 0.0026857654431513 0.00372720209858066 0.720584870934166
"6" "Co.oh" 2 0.000223813786929275 6.21716702580401e-06 35.9993202692397
"7" "Du" 1 0.000111906893464637 6.70909775006796e-05 1.66798722620346
"8" "empty" 29 0.00324529991047449 0.000186138212772556 17.4348934704769
"9" "N.1" 3 0.000335720680393912 1.69977765149928e-05 19.7508585959929
"10" "N.2" 17 0.00190241718889884 0.00027719772981716 6.86303307806191
"11" "N.3" 121 0.0135407341092211 0.00675757909293585 2.00378477602669
"12" "N.4" 4 0.00044762757385855 0.000337422610400454 1.32660811712441
"13" "N.am" 478 0.0534914950760967 0.127957168282635 0.418042191727339
"14" "N.ar" 91 0.010183527305282 0.00762343996730733 1.33581786555065
"15" "N.pl3" 166 0.0185765443151298 0.0178775579821998 1.0390985353607
"16" "O.2" 1833 0.20512533572068 0.245797456755835 0.834529935451868
"17" "O.3" 383 0.0428603401969561 0.0307454190678294 1.39403987639262
"18" "O.3.wat" 1729 0.193487018800358 0.140746236719493 1.37472250278334
"19" "O.co2" 253 0.0283124440465533 0.0285482889874881 0.991738736390185
"20" "P.3" 3 0.000335720680393912 4.44830974068468e-05 7.54715161409238
"21" "Ru.oh" 46 0.00514771709937332 0.00944406511119707 0.545074291500816
"22" "S.2" 7 0.000783348254252462 9.9851470414428e-06 78.4513488886261
"23" "S.3" 113 0.012645478961504 0.0050433993844879 2.50733245524795
