"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "Ag" 1 9.53044452852414e-07 3.76798001563879e-07 2.52932459539822
"2" "Al" 2 1.90608890570483e-06 8.37328892364176e-08 22.7639213585839
"3" "Au" 8 7.62435562281932e-06 8.35235570133266e-06 0.912838951722663
"4" "B" 1 9.53044452852414e-07 2.30265445400148e-07 4.13889479246981
"5" "Ba" 5 4.76522226426207e-06 2.42825378785611e-06 1.96240701367103
"6" "Be" 1 9.53044452852414e-07 8.37328892364176e-08 11.381960679292
"7" "Br" 36 3.43096003026869e-05 4.19711107297543e-05 0.817457525096281
"8" "C.1" 33 3.14504669441297e-05 3.66331390409327e-05 0.858525034095165
"9" "C.2" 63328 0.0603543991102377 0.0558941318190966 1.07979848950113
"10" "C.3" 186183 0.177440675365421 0.205618376388297 0.862961173423215
"11" "C.ar" 39935 0.0380598302246612 0.0420803612169855 0.90445588212533
"12" "C.cat" 85 8.10087784924552e-05 8.31258257894536e-05 0.974532014847461
"13" "Ca" 433 0.000412668248085095 0.000241380986446283 1.7096137279103
"14" "Cd" 45 4.28870003783586e-05 3.43095513646221e-05 1.25000178296068
"15" "Cl" 326 0.000310692491629887 0.000236880343649825 1.31160098319165
"16" "Co.oh" 18 1.71548001513435e-05 1.01944792645338e-05 1.68275394026494
"17" "Cs" 6 5.71826671711449e-06 2.93065112327462e-06 1.95119325930719
"18" "Cu" 28 2.66852446798676e-05 2.3068410984633e-05 1.15678729226924
"19" "Du" 114 0.000108647067625175 9.9056007966682e-05 1.09682461322002
"20" "Dy" 1 9.53044452852414e-07 2.93065112327462e-07 3.25198876551198
"21" "elt_symbol" 3 2.85913335855724e-06 3.33047566937851e-05 0.0858475978324975
"22" "empty" 46358 0.0441812347453322 0.0276719824351844 1.59660533352886
"23" "Eu" 1 9.53044452852414e-07 3.3493155694567e-07 2.84549016982299
"24" "F" 34 3.24035113969821e-05 1.3627527723227e-05 2.37779823714855
"25" "Fe" 97 9.24453119266842e-05 6.43905918228051e-05 1.43569595044385
"26" "Ga" 1 9.53044452852414e-07 2.72131890018357e-07 3.50214174747445
"27" "Gd" 3 2.85913335855724e-06 1.77932389627387e-06 1.60686503707652
"28" "H" 2339 0.0022291709752218 0.00422373813175261 0.527772060124575
"29" "Hg" 18 1.71548001513435e-05 2.26706797607601e-05 0.756695446822733
"30" "I" 88 8.38679118510125e-05 9.07664519322767e-05 0.923996807913001
"31" "K" 63 6.00418005297021e-05 3.32000905822396e-05 1.80848303353189
"32" "La" 2 1.90608890570483e-06 6.27996669273132e-07 3.03518951447786
"33" "Mg" 602 0.000573732760617153 0.000184986885545556 3.10147802599694
"34" "Mn" 171 0.000162970601437763 4.64298870815936e-05 3.51003656656253
"35" "Mo" 9 8.57740007567173e-06 1.65372456241925e-06 5.18671625891785
"36" "N.1" 22 2.09669779627531e-05 1.39833925024817e-05 1.49941996972709
"37" "N.2" 771 0.000734797273149212 0.000313286605078056 2.34544746324579
"38" "N.3" 8477 0.00807895782682992 0.00649922126319688 1.24306551503002
"39" "N.4" 452 0.000430776092689291 0.000317222050872168 1.3579638978593
"40" "N.am" 198076 0.188775233043195 0.194863682228326 0.968755341603382
"41" "N.ar" 6776 0.00645782921252796 0.00506803778714572 1.27422672911146
"42" "N.pl3" 15717 0.0149789996654814 0.0133694838918226 1.12038727797438
"43" "Na" 181 0.000172501045966287 0.00010937608656507 1.57713675249903
"44" "Ni" 28 2.66852446798676e-05 2.50989335486162e-05 1.06320233201059
"45" "O.2" 195102 0.185940878840412 0.19162514527133 0.970336531654707
"46" "O.3" 35477 0.0338111580538451 0.0256585832470501 1.31773285096449
"47" "O.3.wat" 213121 0.203113786836359 0.19374666455269 1.04834726990163
"48" "O.co2" 27732 0.0264298287665032 0.0230035807951418 1.14894411447825
"49" "P.3" 20 1.90608890570483e-05 3.99824546103894e-06 4.76731337352543
"50" "Pb" 5 4.76522226426207e-06 1.69559100703746e-06 2.81036066155357
"51" "Pr" 1 9.53044452852414e-07 9.21061781600593e-07 1.03472369811745
"52" "Pt" 11 1.04834889813766e-05 7.07542914047729e-06 1.48167535470073
"53" "Ru.oh" 26 2.47791557741628e-05 0.00100655306151098 0.0246178335963389
"54" "S.2" 8 7.62435562281932e-06 7.1382288074046e-06 1.06810188192769
"55" "S.3" 5833 0.00555910829348813 0.00650522909799959 0.854559956266199
"56" "S.O" 4 3.81217781140966e-06 2.70038567787447e-06 1.41171605324551
"57" "Se" 567 0.000540376204767319 0.000646857502573635 0.835386777794705
"58" "Sm" 2 1.90608890570483e-06 1.00479467083701e-06 1.89699344654866
"59" "Ta" 2 1.90608890570483e-06 4.18664446182088e-07 4.55278427171679
"60" "Tb" 1 9.53044452852414e-07 9.41995003909698e-07 1.01172983815929
"61" "U" 2 1.90608890570483e-06 4.39597668491192e-07 4.33598502068266
"62" "W" 1 9.53044452852414e-07 2.05145578629223e-06 0.46456982364457
"63" "Xe" 2 1.90608890570483e-06 2.53291989940163e-06 0.752526325903602
"64" "Y" 1 9.53044452852414e-07 1.48625878394641e-06 0.641237221368562
"65" "Yb" 2 1.90608890570483e-06 9.83861448527907e-07 1.93735500924118
"66" "Zn" 471 0.000448883937293487 0.000384375828039775 1.16782561375591
