"element_name" "count" "pobs" "pexp" "pobs_pexp"
"1" "C.1" 2 0.00099502487562189 3.89357934949342e-05 25.5555309474135
"2" "C.2" 63 0.0313432835820895 0.0521001527413499 0.601596769546773
"3" "C.3" 275 0.13681592039801 0.213055971207944 0.642159520910478
"4" "C.ar" 45 0.0223880597014925 0.0425055358953058 0.526709268097124
"5" "Ca" 2 0.00099502487562189 0.000253857186942509 3.9196246031326
"6" "Cl" 1 0.000497512437810945 0.000245086166794994 2.02994907593906
"7" "Du" 1 0.000497512437810945 0.000105273174992486 4.7259184293288
"8" "empty" 50 0.0248756218905473 0.0127531051609311 1.95055412596716
"9" "H" 8 0.00398009950248756 0.00432930437185743 0.919339265762909
"10" "K" 1 0.000497512437810945 3.53352792577682e-05 14.0797652731603
"11" "Mg" 52 0.0258706467661692 0.000182809830425409 141.516715517796
"12" "Mn" 1 0.000497512437810945 4.49436282976471e-05 11.0696990130855
"13" "N.1" 1 0.000497512437810945 1.23924676069898e-05 40.1463577383354
"14" "N.2" 53 0.0263681592039801 0.000299700943799448 87.9815687922057
"15" "N.3" 66 0.0328358208955224 0.00660700642486646 4.96984848871039
"16" "N.4" 2 0.00099502487562189 0.00032513480890501 3.06034558087748
"17" "N.am" 213 0.105970149253731 0.191235703603491 0.554133706504149
"18" "N.ar" 23 0.0114427860696517 0.00521896631999436 2.19253878412921
"19" "N.pl3" 60 0.0298507462686567 0.0138127239409956 2.16110496352287
"20" "O.2" 276 0.137313432835821 0.20613532231322 0.666132476932677
"21" "O.3" 106 0.0527363184079602 0.0262568547406443 2.00847812614536
"22" "O.3.wat" 504 0.250746268656716 0.191853087129053 1.30697020521775
"23" "O.co2" 195 0.0970149253731343 0.0234805023990101 4.13172272571239
"24" "S.3" 7 0.00348258706467662 0.00643510280326409 0.541185925252062
"25" "Se" 1 0.000497512437810945 0.000629985325392497 0.789720677225271
"26" "Zn" 2 0.00099502487562189 0.000386259818047594 2.57605070248152
