"x" "y" "position"
"1" 2.76683949288869 0.0208090618879824 "1^st"
"2" 2.76880671743388 0.0219763940729021 "1^st"
"3" 2.77077394197907 0.0232279214161958 "1^st"
"4" 2.77274116652425 0.0245052008541882 "1^st"
"5" 2.77470839106944 0.0258910894236659 "1^st"
"6" 2.77667561561463 0.0272954536723285 "1^st"
"7" 2.77864284015982 0.0288187380580044 "1^st"
"8" 2.78061006470501 0.0303719099411287 "1^st"
"9" 2.7825772892502 0.0320321919090399 "1^st"
"10" 2.78454451379539 0.0337466955890031 "1^st"
"11" 2.78651173834058 0.0355539377443566 "1^st"
"12" 2.78847896288577 0.0374429873409657 "1^st"
"13" 2.79044618743095 0.0394076273362644 "1^st"
"14" 2.79241341197614 0.0414851249736469 "1^st"
"15" 2.79438063652133 0.0436180726061016 "1^st"
"16" 2.79634786106652 0.0458986011586665 "1^st"
"17" 2.79831508561171 0.0482112323012215 "1^st"
"18" 2.8002823101569 0.0507100423221448 "1^st"
"19" 2.80224953470209 0.0532392408902915 "1^st"
"20" 2.80421675924728 0.0559471797350386 "1^st"
"21" 2.80618398379247 0.0587143774947078 "1^st"
"22" 2.80815120833766 0.0616388100600082 "1^st"
"23" 2.81011843288284 0.06466071158083 "1^st"
"24" 2.81208565742803 0.0678147446010131 "1^st"
"25" 2.81405288197322 0.0711086274370322 "1^st"
"26" 2.81602010651841 0.07450574653253 "1^st"
"27" 2.8179873310636 0.078089416324706 "1^st"
"28" 2.81995455560879 0.0817434554267858 "1^st"
"29" 2.82192178015398 0.0856351925821927 "1^st"
"30" 2.82388900469917 0.0895682043767892 "1^st"
"31" 2.82585622924436 0.0937787960215923 "1^st"
"32" 2.82782345378955 0.0980429572552333 "1^st"
"33" 2.82979067833473 0.102553680105427 "1^st"
"34" 2.83175790287992 0.107168110792357 "1^st"
"35" 2.83372512742511 0.11199378547584 "1^st"
"36" 2.8356923519703 0.116977832865382 "1^st"
"37" 2.83765957651549 0.122133398507364 "1^st"
"38" 2.83962680106068 0.12750654268509 "1^st"
"39" 2.84159402560587 0.133006994665134 "1^st"
"40" 2.84356125015106 0.138788744422256 "1^st"
"41" 2.84552847469625 0.144649066573806 "1^st"
"42" 2.84749569924143 0.150858845556112 "1^st"
"43" 2.84946292378662 0.157126364366184 "1^st"
"44" 2.85143014833181 0.163750960083093 "1^st"
"45" 2.853397372877 0.170470109172035 "1^st"
"46" 2.85536459742219 0.177498696878494 "1^st"
"47" 2.85733182196738 0.18468820339866 "1^st"
"48" 2.85929904651257 0.192134933668026 "1^st"
"49" 2.86126627105776 0.199812984933268 "1^st"
"50" 2.86323349560295 0.20769157723977 "1^st"
"51" 2.86520072014814 0.215875666690999 "1^st"
"52" 2.86716794469332 0.224199310708027 "1^st"
"53" 2.86913516923851 0.232906076146364 "1^st"
"54" 2.8711023937837 0.241687328827855 "1^st"
"55" 2.87306961832889 0.250932383676044 "1^st"
"56" 2.87503684287408 0.260249747862097 "1^st"
"57" 2.87700406741927 0.269980821033882 "1^st"
"58" 2.87897129196446 0.279853918061475 "1^st"
"59" 2.88093851650965 0.290075391473475 "1^st"
"60" 2.88290574105484 0.30051677064553 "1^st"
"61" 2.88487296560002 0.311237573227135 "1^st"
"62" 2.88684019014521 0.32225815086099 "1^st"
"63" 2.8888074146904 0.333486018239747 "1^st"
"64" 2.89077463923559 0.345094890721054 "1^st"
"65" 2.89274186378078 0.356836248239685 "1^st"
"66" 2.89470908832597 0.369040504568753 "1^st"
"67" 2.89667631287116 0.381323096574814 "1^st"
"68" 2.89864353741635 0.394104885806219 "1^st"
"69" 2.90061076196154 0.406988476785504 "1^st"
"70" 2.90257798650673 0.420294007312265 "1^st"
"71" 2.90454521105191 0.433780326966627 "1^st"
"72" 2.9065124355971 0.447609628208567 "1^st"
"73" 2.90847966014229 0.461697784395251 "1^st"
"74" 2.91044688468748 0.476049009753918 "1^st"
"75" 2.91241410923267 0.490735319161592 "1^st"
"76" 2.91438133377786 0.505604643243727 "1^st"
"77" 2.91634855832305 0.520882471238392 "1^st"
"78" 2.91831578286824 0.536263992865738 "1^st"
"79" 2.92028300741343 0.552123604468513 "1^st"
"80" 2.92225023195861 0.56805821341691 "1^st"
"81" 2.9242174565038 0.584437680484701 "1^st"
"82" 2.92618468104899 0.600937410535453 "1^st"
"83" 2.92815190559418 0.617798055573456 "1^st"
"84" 2.93011913013937 0.634845502673447 "1^st"
"85" 2.93208635468456 0.652172303461328 "1^st"
"86" 2.93405357922975 0.669746570377451 "1^st"
"87" 2.93602080377494 0.687522066935144 "1^st"
"88" 2.93798802832013 0.705598687260183 "1^st"
"89" 2.93995525286532 0.723802941106715 "1^st"
"90" 2.9419224774105 0.742353824827197 "1^st"
"91" 2.94388970195569 0.760965880625353 "1^st"
"92" 2.94585692650088 0.779957793282688 "1^st"
"93" 2.94782415104607 0.799004448251576 "1^st"
"94" 2.94979137559126 0.818350220682286 "1^st"
"95" 2.95175860013645 0.837794932907799 "1^st"
"96" 2.95372582468164 0.857464572570612 "1^st"
"97" 2.95569304922683 0.87726717473412 "1^st"
"98" 2.95766027377202 0.897228213977597 "1^st"
"99" 2.95962749831721 0.917344972411184 "1^st"
"100" 2.96159472286239 0.93756251535148 "1^st"
"101" 2.96356194740758 0.957946217732947 "1^st"
"102" 2.96552917195277 0.978383003679934 "1^st"
"103" 2.96749639649796 0.998983075996668 "1^st"
"104" 2.96946362104315 1.01960776401952 "1^st"
"105" 2.97143084558834 1.04036221285434 "1^st"
"106" 2.97339807013353 1.06113645972044 "1^st"
"107" 2.97536529467872 1.08198506787506 "1^st"
"108" 2.97733251922391 1.10285115519064 "1^st"
"109" 2.97929974376909 1.12374817465397 "1^st"
"110" 2.98126696831428 1.14464563874421 "1^st"
"111" 2.98323419285947 1.16554352687451 "1^st"
"112" 2.98520141740466 1.18640940605547 "1^st"
"113" 2.98716864194985 1.20725898929114 "1^st"
"114" 2.98913586649504 1.22802809900201 "1^st"
"115" 2.99110309104023 1.24877875215421 "1^st"
"116" 2.99307031558542 1.26938398673511 "1^st"
"117" 2.99503754013061 1.28996039100473 "1^st"
"118" 2.9970047646758 1.31035648675434 "1^st"
"119" 2.99897198922098 1.33068413225309 "1^st"
"120" 3.00093921376617 1.3508227233275 "1^st"
"121" 3.00290643831136 1.37083138876018 "1^st"
"122" 3.00487366285655 1.39065812017355 "1^st"
"123" 3.00684088740174 1.41027685840379 "1^st"
"124" 3.00880811194693 1.42973702392218 "1^st"
"125" 3.01077533649212 1.44889455935952 "1^st"
"126" 3.01274256103731 1.4679333544828 "1^st"
"127" 3.0147097855825 1.48655849540077 "1^st"
"128" 3.01667701012769 1.50511078330157 "1^st"
"129" 3.01864423467287 1.52314334094507 "1^st"
"130" 3.02061145921806 1.54107632039424 "1^st"
"131" 3.02257868376325 1.55852514111883 "1^st"
"132" 3.02454590830844 1.57576947500459 "1^st"
"133" 3.02651313285363 1.59258202186191 "1^st"
"134" 3.02848035739882 1.60906991888752 "1^st"
"135" 3.03044758194401 1.62519490488836 "1^st"
"136" 3.0324148064892 1.6408605599388 "1^st"
"137" 3.03438203103439 1.65624822216288 "1^st"
"138" 3.03634925557957 1.67102825356627 "1^st"
"139" 3.03831648012476 1.68563062444788 "1^st"
"140" 3.04028370466995 1.69946450453055 "1^st"
"141" 3.04225092921514 1.7131697606187 "1^st"
"142" 3.04421815376033 1.72606615375557 "1^st"
"143" 3.04618537830552 1.73875544268056 "1^st"
"144" 3.04815260285071 1.75073604465144 "1^st"
"145" 3.0501198273959 1.76235704864954 "1^st"
"146" 3.05208705194109 1.77338366359076 "1^st"
"147" 3.05405427648628 1.78388827361461 "1^st"
"148" 3.05602150103146 1.793925749334 "1^st"
"149" 3.05798872557665 1.80327042305366 "1^st"
"150" 3.05995595012184 1.81228686640852 "1^st"
"151" 3.06192317466703 1.82043296077624 "1^st"
"152" 3.06389039921222 1.82839993770827 "1^st"
"153" 3.06585762375741 1.83531401315387 "1^st"
"154" 3.0678248483026 1.84206334938064 "1^st"
"155" 3.06979207284779 1.84786082545474 "1^st"
"156" 3.07175929739298 1.85334496467589 "1^st"
"157" 3.07372652193817 1.85803016648929 "1^st"
"158" 3.07569374648335 1.86222870429664 "1^st"
"159" 3.07766097102854 1.8657886782029 "1^st"
"160" 3.07962819557373 1.8686871933814 "1^st"
"161" 3.08159542011892 1.87111316731705 "1^st"
"162" 3.08356264466411 1.87270337169369 "1^st"
"163" 3.0855298692093 1.87399083661485 "1^st"
"164" 3.08749709375449 1.87427068545299 "1^st"
"165" 3.08946431829968 1.87437897409315 "1^st"
"166" 3.09143154284487 1.87339321598779 "1^st"
"167" 3.09339876739005 1.8721974900752 "1^st"
"168" 3.09536599193524 1.87008574423055 "1^st"
"169" 3.09733321648043 1.86759858761437 "1^st"
"170" 3.09930044102562 1.86437375062672 "1^st"
"171" 3.10126766557081 1.86061405921786 "1^st"
"172" 3.103234890116 1.85629335058243 "1^st"
"173" 3.10520211466119 1.85128626184778 "1^st"
"174" 3.10716933920638 1.8458911661225 "1^st"
"175" 3.10913656375157 1.83966794855131 "1^st"
"176" 3.11110378829676 1.83322413496399 "1^st"
"177" 3.11307101284194 1.82582203857953 "1^st"
"178" 3.11503823738713 1.81826936361008 "1^st"
"179" 3.11700546193232 1.80982132804773 "1^st"
"180" 3.11897268647751 1.80114390896811 "1^st"
"181" 3.1209399110227 1.79174814366014 "1^st"
"182" 3.12290713556789 1.78199625876047 "1^st"
"183" 3.12487436011308 1.77169394245745 "1^st"
"184" 3.12684158465827 1.76092307716896 "1^st"
"185" 3.12880880920346 1.749758860943 "1^st"
"186" 3.13077603374865 1.73802940704363 "1^st"
"187" 3.13274325829383 1.7260512172972 "1^st"
"188" 3.13471048283902 1.71342814433067 "1^st"
"189" 3.13667770738421 1.70068697069782 "1^st"
"190" 3.1386449319294 1.68723947238527 "1^st"
"191" 3.14061215647459 1.67369332076547 "1^st"
"192" 3.14257938101978 1.65959026058983 "1^st"
"193" 3.14454660556497 1.64531044338231 "1^st"
"194" 3.14651383011016 1.63061343186899 "1^st"
"195" 3.14848105465535 1.61567739364318 "1^st"
"196" 3.15044827920053 1.60044730381113 "1^st"
"197" 3.15241550374572 1.58493537292989 "1^st"
"198" 3.15438272829091 1.56923490817125 "1^st"
"199" 3.1563499528361 1.5532298691448 "1^st"
"200" 3.15831717738129 1.53712329354292 "1^st"
"201" 3.16028440192648 1.52070995118392 "1^st"
"202" 3.16225162647167 1.50424868677702 "1^st"
"203" 3.16421885101686 1.48752755439701 "1^st"
"204" 3.16618607556205 1.47076459396258 "1^st"
"205" 3.16815330010724 1.45383676161355 "1^st"
"206" 3.17012052465242 1.43685986044134 "1^st"
"207" 3.17208774919761 1.41979308415217 "1^st"
"208" 3.1740549737428 1.40269052604669 "1^st"
"209" 3.17602219828799 1.3855527470309 "1^st"
"210" 3.17798942283318 1.36841290786758 "1^st"
"211" 3.17995664737837 1.35127198235973 "1^st"
"212" 3.18192387192356 1.33418290079053 "1^st"
"213" 3.18389109646875 1.31710633463188 "1^st"
"214" 3.18585832101394 1.3001552922182 "1^st"
"215" 3.18782554555913 1.28323111634039 "1^st"
"216" 3.18979277010431 1.26648309418327 "1^st"
"217" 3.1917599946495 1.24980270293515 "1^st"
"218" 3.19372721919469 1.23331689575552 "1^st"
"219" 3.19569444373988 1.21696424743717 "1^st"
"220" 3.19766166828507 1.20080423830934 "1^st"
"221" 3.19962889283026 1.18486121363808 "1^st"
"222" 3.20159611737545 1.16908901588347 "1^st"
"223" 3.20356334192064 1.15363506188402 "1^st"
"224" 3.20553056646583 1.13831090253005 "1^st"
"225" 3.20749779101101 1.12342269445009 "1^st"
"226" 3.2094650155562 1.10861149608326 "1^st"
"227" 3.21143224010139 1.09435593032415 "1^st"
"228" 3.21339946464658 1.08020057961599 "1^st"
"229" 3.21536668919177 1.06656101044584 "1^st"
"230" 3.21733391373696 1.05313057424521 "1^st"
"231" 3.21930113828215 1.04015813415771 "1^st"
"232" 3.22126836282734 1.02751791032536 "1^st"
"233" 3.22323558737253 1.01526102735901 "1^st"
"234" 3.22520281191772 1.00347229407897 "1^st"
"235" 3.2271700364629 0.991976542611671 "1^st"
"236" 3.22913726100809 0.981096328081004 "1^st"
"237" 3.23110448555328 0.970404291235664 "1^st"
"238" 3.23307171009847 0.960485163656513 "1^st"
"239" 3.23503893464366 0.950695627028884 "1^st"
"240" 3.23700615918885 0.94172618494252 "1^st"
"241" 3.23897338373404 0.93295585339866 "1^st"
"242" 3.24094060827923 0.924898724237145 "1^st"
"243" 3.24290783282442 0.917189153324303 "1^st"
"244" 3.24487505736961 0.910073808163928 "1^st"
"245" 3.24684228191479 0.903461533064554 "1^st"
"246" 3.24880950645998 0.897313934116564 "1^st"
"247" 3.25077673100517 0.891830346433139 "1^st"
"248" 3.25274395555036 0.886672876417845 "1^st"
"249" 3.25471118009555 0.882344119586373 "1^st"
"250" 3.25667840464074 0.878195521624731 "1^st"
"251" 3.25864562918593 0.875042404597487 "1^st"
"252" 3.26061285373112 0.872045082896281 "1^st"
"253" 3.26258007827631 0.869955661306573 "1^st"
"254" 3.26454730282149 0.86815177180122 "1^st"
"255" 3.26651452736668 0.867105167000059 "1^st"
"256" 3.26848175191187 0.866502953557402 "1^st"
"257" 3.27044897645706 0.866502953557402 "1^st"
"258" 3.27241620100225 0.86710516700006 "1^st"
"259" 3.27438342554744 0.86815177180122 "1^st"
"260" 3.27635065009263 0.869955661306573 "1^st"
"261" 3.27831787463782 0.872045082896281 "1^st"
"262" 3.28028509918301 0.875042404597487 "1^st"
"263" 3.2822523237282 0.878195521624732 "1^st"
"264" 3.28421954827338 0.882344119586374 "1^st"
"265" 3.28618677281857 0.886672876417845 "1^st"
"266" 3.28815399736376 0.891830346433139 "1^st"
"267" 3.29012122190895 0.897313934116564 "1^st"
"268" 3.29208844645414 0.903461533064554 "1^st"
"269" 3.29405567099933 0.910073808163929 "1^st"
"270" 3.29602289554452 0.917189153324303 "1^st"
"271" 3.29799012008971 0.924898724237145 "1^st"
"272" 3.2999573446349 0.93295585339866 "1^st"
"273" 3.30192456918008 0.94172618494252 "1^st"
"274" 3.30389179372527 0.950695627028883 "1^st"
"275" 3.30585901827046 0.960485163656513 "1^st"
"276" 3.30782624281565 0.970404291235663 "1^st"
"277" 3.30979346736084 0.981096328081004 "1^st"
"278" 3.31176069190603 0.991976542611671 "1^st"
"279" 3.31372791645122 1.00347229407897 "1^st"
"280" 3.31569514099641 1.01526102735901 "1^st"
"281" 3.3176623655416 1.02751791032536 "1^st"
"282" 3.31962959008679 1.04015813415771 "1^st"
"283" 3.32159681463197 1.05313057424521 "1^st"
"284" 3.32356403917716 1.06656101044584 "1^st"
"285" 3.32553126372235 1.08020057961599 "1^st"
"286" 3.32749848826754 1.09435593032415 "1^st"
"287" 3.32946571281273 1.10861149608326 "1^st"
"288" 3.33143293735792 1.12342269445009 "1^st"
"289" 3.33340016190311 1.13831090253005 "1^st"
"290" 3.3353673864483 1.15363506188402 "1^st"
"291" 3.33733461099349 1.16908901588347 "1^st"
"292" 3.33930183553867 1.18486121363808 "1^st"
"293" 3.34126906008386 1.20080423830934 "1^st"
"294" 3.34323628462905 1.21696424743717 "1^st"
"295" 3.34520350917424 1.23331689575553 "1^st"
"296" 3.34717073371943 1.24980270293515 "1^st"
"297" 3.34913795826462 1.26648309418327 "1^st"
"298" 3.35110518280981 1.28323111634039 "1^st"
"299" 3.353072407355 1.3001552922182 "1^st"
"300" 3.35503963190019 1.31710633463188 "1^st"
"301" 3.35700685644538 1.33418290079053 "1^st"
"302" 3.35897408099056 1.35127198235973 "1^st"
"303" 3.36094130553575 1.36841290786758 "1^st"
"304" 3.36290853008094 1.3855527470309 "1^st"
"305" 3.36487575462613 1.40269052604669 "1^st"
"306" 3.36684297917132 1.41979308415217 "1^st"
"307" 3.36881020371651 1.43685986044134 "1^st"
"308" 3.3707774282617 1.45383676161355 "1^st"
"309" 3.37274465280689 1.47076459396258 "1^st"
"310" 3.37471187735208 1.48752755439701 "1^st"
"311" 3.37667910189727 1.50424868677702 "1^st"
"312" 3.37864632644245 1.52070995118392 "1^st"
"313" 3.38061355098764 1.53712329354292 "1^st"
"314" 3.38258077553283 1.5532298691448 "1^st"
"315" 3.38454800007802 1.56923490817125 "1^st"
"316" 3.38651522462321 1.58493537292989 "1^st"
"317" 3.3884824491684 1.60044730381113 "1^st"
"318" 3.39044967371359 1.61567739364318 "1^st"
"319" 3.39241689825878 1.63061343186899 "1^st"
"320" 3.39438412280397 1.64531044338231 "1^st"
"321" 3.39635134734915 1.65959026058983 "1^st"
"322" 3.39831857189434 1.67369332076547 "1^st"
"323" 3.40028579643953 1.68723947238527 "1^st"
"324" 3.40225302098472 1.70068697069782 "1^st"
"325" 3.40422024552991 1.71342814433067 "1^st"
"326" 3.4061874700751 1.7260512172972 "1^st"
"327" 3.40815469462029 1.73802940704364 "1^st"
"328" 3.41012191916548 1.749758860943 "1^st"
"329" 3.41208914371067 1.76092307716896 "1^st"
"330" 3.41405636825586 1.77169394245745 "1^st"
"331" 3.41602359280104 1.78199625876048 "1^st"
"332" 3.41799081734623 1.79174814366014 "1^st"
"333" 3.41995804189142 1.80114390896811 "1^st"
"334" 3.42192526643661 1.80982132804774 "1^st"
"335" 3.4238924909818 1.81826936361009 "1^st"
"336" 3.42585971552699 1.82582203857953 "1^st"
"337" 3.42782694007218 1.83322413496399 "1^st"
"338" 3.42979416461737 1.83966794855131 "1^st"
"339" 3.43176138916256 1.8458911661225 "1^st"
"340" 3.43372861370775 1.85128626184778 "1^st"
"341" 3.43569583825293 1.85629335058243 "1^st"
"342" 3.43766306279812 1.86061405921786 "1^st"
"343" 3.43963028734331 1.86437375062672 "1^st"
"344" 3.4415975118885 1.86759858761437 "1^st"
"345" 3.44356473643369 1.87008574423055 "1^st"
"346" 3.44553196097888 1.8721974900752 "1^st"
"347" 3.44749918552407 1.87339321598779 "1^st"
"348" 3.44946641006926 1.87437897409315 "1^st"
"349" 3.45143363461445 1.87427068545299 "1^st"
"350" 3.45340085915963 1.87399083661485 "1^st"
"351" 3.45536808370482 1.87270337169369 "1^st"
"352" 3.45733530825001 1.87111316731705 "1^st"
"353" 3.4593025327952 1.8686871933814 "1^st"
"354" 3.46126975734039 1.8657886782029 "1^st"
"355" 3.46323698188558 1.86222870429664 "1^st"
"356" 3.46520420643077 1.85803016648929 "1^st"
"357" 3.46717143097596 1.85334496467589 "1^st"
"358" 3.46913865552115 1.84786082545474 "1^st"
"359" 3.47110588006634 1.84206334938064 "1^st"
"360" 3.47307310461152 1.83531401315387 "1^st"
"361" 3.47504032915671 1.82839993770827 "1^st"
"362" 3.4770075537019 1.82043296077623 "1^st"
"363" 3.47897477824709 1.81228686640852 "1^st"
"364" 3.48094200279228 1.80327042305366 "1^st"
"365" 3.48290922733747 1.793925749334 "1^st"
