"x" "y" "position"
"1" -8.18298623199084 0.00186985259888977 "7^th"
"2" -8.13369468989153 0.00198646055225664 "7^th"
"3" -8.08440314779222 0.00211343725712379 "7^th"
"4" -8.0351116056929 0.0022433349663859 "7^th"
"5" -7.98582006359359 0.00238427354656553 "7^th"
"6" -7.93652852149428 0.00253022234987229 "7^th"
"7" -7.88723697939497 0.00268482879948444 "7^th"
"8" -7.83794543729566 0.00284837193041927 "7^th"
"9" -7.78865389519635 0.00301772289041133 "7^th"
"10" -7.73936235309704 0.00320050063518184 "7^th"
"11" -7.69007081099772 0.00338718295022369 "7^th"
"12" -7.64077926889841 0.0035894791472254 "7^th"
"13" -7.5914877267991 0.00379772165486362 "7^th"
"14" -7.54219618469979 0.00401833105080558 "7^th"
"15" -7.49290464260048 0.00425000729389941 "7^th"
"16" -7.44361310050117 0.00449023063331638 "7^th"
"17" -7.39432155840185 0.00474730758180352 "7^th"
"18" -7.34503001630254 0.00500946800343561 "7^th"
"19" -7.29573847420323 0.00529303392522036 "7^th"
"20" -7.24644693210392 0.00558333958360469 "7^th"
"21" -7.19715539000461 0.00589073495831022 "7^th"
"22" -7.1478638479053 0.00621136219641142 "7^th"
"23" -7.09857230580599 0.00654408825411165 "7^th"
"24" -7.04928076370667 0.00689728976346096 "7^th"
"25" -6.99998922160736 0.0072569308066472 "7^th"
"26" -6.95069767950805 0.00764498699543506 "7^th"
"27" -6.90140613740874 0.00804028905488308 "7^th"
"28" -6.85211459530943 0.00845841564070722 "7^th"
"29" -6.80282305321012 0.0088917797969017 "7^th"
"30" -6.7535315111108 0.00934161852333082 "7^th"
"31" -6.70423996901149 0.00981548795227445 "7^th"
"32" -6.65494842691218 0.0102987012973325 "7^th"
"33" -6.60565688481287 0.0108155478933101 "7^th"
"34" -6.55636534271356 0.0113411250590557 "7^th"
"35" -6.50707380061425 0.011896121231531 "7^th"
"36" -6.45778225851494 0.0124679653877448 "7^th"
"37" -6.40849071641562 0.0130613722199172 "7^th"
"38" -6.35919917431631 0.0136819573929521 "7^th"
"39" -6.309907632217 0.0143154407769192 "7^th"
"40" -6.26061609011769 0.0149872100693939 "7^th"
"41" -6.21132454801838 0.0156692256671135 "7^th"
"42" -6.16203300591907 0.0163877580262772 "7^th"
"43" -6.11274146381975 0.0171241023555891 "7^th"
"44" -6.06344992172044 0.0178875283685681 "7^th"
