"x" "y" "position"
"1" 3.26696182300253 2.58018964058061e-06 "9^th"
"2" 3.2811773940495 3.27679518009735e-06 "9^th"
"3" 3.29539296509647 4.12717807892525e-06 "9^th"
"4" 3.30960853614344 5.15648377255496e-06 "9^th"
"5" 3.32382410719041 6.39218717899819e-06 "9^th"
"6" 3.33803967823738 7.86407621187767e-06 "9^th"
"7" 3.35225524928436 9.63821086901454e-06 "9^th"
"8" 3.36647082033133 1.17768327169302e-05 "9^th"
"9" 3.3806863913783 1.42807305785719e-05 "9^th"
"10" 3.39490196242527 1.71894967804046e-05 "9^th"
"11" 3.40911753347224 2.05434267967686e-05 "9^th"
"12" 3.42333310451921 2.43831423595954e-05 "9^th"
"13" 3.43754867556619 2.87973021971926e-05 "9^th"
"14" 3.45176424661316 3.38873512071172e-05 "9^th"
"15" 3.46597981766013 3.96028268012205e-05 "9^th"
"16" 3.4801953887071 4.59757764174066e-05 "9^th"
"17" 3.49441095975407 5.30347051588251e-05 "9^th"
"18" 3.50862653080104 6.08042517328812e-05 "9^th"
"19" 3.52284210184802 6.93492724365732e-05 "9^th"
"20" 3.53705767289499 7.87828131711362e-05 "9^th"
"21" 3.55127324394196 8.89753213782688e-05 "9^th"
"22" 3.56548881498893 9.99297249380742e-05 "9^th"
"23" 3.5797043860359 0.000111647174240496 "9^th"
"24" 3.59391995708287 0.000124128237258658 "9^th"
"25" 3.60813552812985 0.000137401889812928 "9^th"
"26" 3.62235109917682 0.000151612620469333 "9^th"
"27" 3.63656667022379 0.000166624901591806 "9^th"
"28" 3.65078224127076 0.00018247849050535 "9^th"
"29" 3.66499781231773 0.000199232490331885 "9^th"
"30" 3.6792133833647 0.000216968814754072 "9^th"
"31" 3.69342895441168 0.000235811810065467 "9^th"
"32" 3.70764452545865 0.000256260195088775 "9^th"
"33" 3.72186009650562 0.000278299108347907 "9^th"
"34" 3.73607566755259 0.000302219365258943 "9^th"
"35" 3.75029123859956 0.000328367889797804 "9^th"
"36" 3.76450680964653 0.00035715138370995 "9^th"
"37" 3.77872238069351 0.000389039972145389 "9^th"
"38" 3.79293795174048 0.000425679447453876 "9^th"
"39" 3.80715352278745 0.000467127591161091 "9^th"
"40" 3.82136909383442 0.000514144444449284 "9^th"
"41" 3.83558466488139 0.000567616697780066 "9^th"
"42" 3.84980023592836 0.00062851671542284 "9^th"
"43" 3.86401580697533 0.000697904147044304 "9^th"
"44" 3.87823137802231 0.000779391096839312 "9^th"
"45" 3.89244694906928 0.00087303446642191 "9^th"
"46" 3.90666252011625 0.000979956135266725 "9^th"
"47" 3.92087809116322 0.00110171930187592 "9^th"
"48" 3.93509366221019 0.00123998494802786 "9^th"
"49" 3.94930923325716 0.00139651331569537 "9^th"
"50" 3.96352480430414 0.00157751398275372 "9^th"
"51" 3.97774037535111 0.001783218440873 "9^th"
"52" 3.99195594639808 0.00201466522011176 "9^th"
"53" 4.00617151744505 0.0022742049631382 "9^th"
"54" 4.02038708849202 0.00256430869177611 "9^th"
"55" 4.03460265953899 0.00288757089031011 "9^th"
"56" 4.04881823058597 0.00325329552195435 "9^th"
"57" 4.06303380163294 0.00366274507661015 "9^th"
"58" 4.07724937267991 0.00411613686499088 "9^th"
"59" 4.09146494372688 0.00461680043091558 "9^th"
"60" 4.10568051477385 0.00516820704283431 "9^th"
"61" 4.11989608582082 0.00577396955251064 "9^th"
"62" 4.1341116568678 0.00644677932914744 "9^th"
"63" 4.14832722791477 0.00719043396219675 "9^th"
"64" 4.16254279896174 0.00800297275958498 "9^th"
"65" 4.17675837000871 0.0088887142095898 "9^th"
"66" 4.19097394105568 0.00985208211693554 "9^th"
"67" 4.20518951210265 0.0108975972458593 "9^th"
"68" 4.21940508314963 0.0120407346684623 "9^th"
"69" 4.2336206541966 0.0132896086627985 "9^th"
"70" 4.24783622524357 0.0146377920528212 "9^th"
"71" 4.26205179629054 0.0160900829650403 "9^th"
"72" 4.27626736733751 0.0176512751952629 "9^th"
"73" 4.29048293838448 0.0193261438043368 "9^th"
"74" 4.30469850943146 0.0211310042949454 "9^th"
"75" 4.31891408047843 0.0230799423589854 "9^th"
"76" 4.3331296515254 0.0251593645689737 "9^th"
"77" 4.34734522257237 0.0273735733181602 "9^th"
"78" 4.36156079361934 0.029726704105147 "9^th"
"79" 4.37577636466631 0.0322227044679441 "9^th"
"80" 4.38999193571329 0.0348757647911295 "9^th"
"81" 4.40420750676026 0.0377066124108408 "9^th"
"82" 4.41842307780723 0.0406922801110999 "9^th"
"83" 4.4326386488542 0.0438351345212114 "9^th"
"84" 4.44685421990117 0.0471371254840254 "9^th"
"85" 4.46106979094814 0.0505997541722642 "9^th"
"86" 4.47528536199512 0.0542314310133514 "9^th"
"87" 4.48950093304209 0.0580571178521958 "9^th"
"88" 4.50371650408906 0.0620437431148072 "9^th"
"89" 4.51793207513603 0.0661896310455151 "9^th"
"90" 4.532147646183 0.0704923875161375 "9^th"
"91" 4.54636321722997 0.0749488771691836 "9^th"
"92" 4.56057878827695 0.0795583772178556 "9^th"
"93" 4.57479435932392 0.0843425254780116 "9^th"
"94" 4.58900993037089 0.0892614605938488 "9^th"
"95" 4.60322550141786 0.0943077454763398 "9^th"
"96" 4.61744107246483 0.0994731741556037 "9^th"
"97" 4.6316566435118 0.104748797864367 "9^th"
"98" 4.64587221455877 0.110124952144636 "9^th"
"99" 4.66008778560575 0.115608631476862 "9^th"
"100" 4.67430335665272 0.121163797441779 "9^th"
"101" 4.68851892769969 0.126778283048874 "9^th"
"102" 4.70273449874666 0.132439718624444 "9^th"
"103" 4.71695006979363 0.138135499383393 "9^th"
"104" 4.73116564084061 0.143852857534473 "9^th"
"105" 4.74538121188758 0.149576375982685 "9^th"
"106" 4.75959678293455 0.155287940893832 "9^th"
"107" 4.77381235398152 0.160975178410616 "9^th"
"108" 4.78802792502849 0.166626227859615 "9^th"
"109" 4.80224349607546 0.17222967759958 "9^th"
"110" 4.81645906712243 0.177774624500489 "9^th"
"111" 4.83067463816941 0.183234424301018 "9^th"
"112" 4.84489020921638 0.188607050909992 "9^th"
"113" 4.85910578026335 0.193888048847645 "9^th"
"114" 4.87332135131032 0.199070350623489 "9^th"
"115" 4.88753692235729 0.204147715691038 "9^th"
"116" 4.90175249340427 0.209114747316311 "9^th"
"117" 4.91596806445124 0.213946284371633 "9^th"
"118" 4.93018363549821 0.218649826193506 "9^th"
"119" 4.94439920654518 0.223232084299379 "9^th"
"120" 4.95861477759215 0.227692363850818 "9^th"
"121" 4.97283034863912 0.232030809920192 "9^th"
"122" 4.98704591968609 0.236248392485113 "9^th"
"123" 5.00126149073307 0.240329824504662 "9^th"
"124" 5.01547706178004 0.244286028318483 "9^th"
"125" 5.02969263282701 0.248132482428272 "9^th"
"126" 5.04390820387398 0.251874006857933 "9^th"
"127" 5.05812377492095 0.255515954521754 "9^th"
"128" 5.07233934596792 0.259064156184684 "9^th"
"129" 5.0865549170149 0.262515112897023 "9^th"
"130" 5.10077048806187 0.265879374058247 "9^th"
"131" 5.11498605910884 0.269174045433795 "9^th"
